date,country_code,supplier_id,financial_risk,operational_risk,geopolitical_risk,compliance_risk,cyber_risk,climate_risk,supply_chain_risk,currency_risk,overall_risk_score,overall_risk,risk_category,risk_trend,assessment_method,assessed_by,mitigation_plan,next_review_date
2015-01,KR,SUP-0146,29.83,24.7,20.99,28.71,30.77,11.54,15.41,14.11,22.01,22.01,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,KR,SUP-0147,29.08,31.83,15.0,31.62,40.13,8.45,19.73,7.79,22.95,22.95,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,KR,SUP-0148,34.63,24.46,16.47,26.22,29.53,5.99,13.95,12.62,20.48,20.48,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,KR,SUP-0149,26.46,22.25,15.29,28.38,41.24,4.69,17.86,11.36,20.94,20.94,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,KR,SUP-0150,21.17,33.89,14.8,36.56,30.58,8.0,17.66,10.17,21.6,21.6,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0151,45.47,24.73,47.49,47.99,45.04,14.3,24.26,10.12,32.42,32.42,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0152,44.82,23.85,46.85,50.94,35.99,25.22,26.2,7.94,32.73,32.73,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0153,47.49,45.44,48.83,51.88,28.02,16.65,25.84,10.51,34.33,34.33,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0154,47.36,22.75,52.32,46.86,36.52,18.14,22.37,11.55,32.23,32.23,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0155,42.98,47.66,44.31,46.68,31.37,20.61,31.52,9.27,34.3,34.3,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0156,43.03,38.15,45.68,44.23,30.89,24.34,29.38,12.12,33.48,33.48,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0157,43.78,19.17,43.18,46.19,33.01,19.14,20.09,8.81,29.17,29.17,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0158,39.96,34.44,45.92,48.59,31.66,15.91,24.26,7.56,31.04,31.04,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0159,47.61,42.85,49.33,51.21,33.82,19.41,30.83,5.63,35.09,35.09,Medium,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,BR,SUP-0160,40.6,31.16,49.02,49.16,40.36,21.16,24.99,13.16,33.7,33.7,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0161,41.51,27.26,44.78,47.3,18.95,13.89,22.62,18.01,29.29,29.29,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0162,38.39,27.28,44.81,56.81,34.19,14.24,25.67,15.6,32.12,32.12,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0163,40.66,19.3,43.39,60.21,33.96,14.77,23.92,16.36,31.57,31.57,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0164,39.31,27.96,43.66,50.04,35.36,7.08,25.29,13.12,30.23,30.23,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0165,42.48,39.09,45.69,49.54,30.8,14.54,33.08,13.81,33.63,33.63,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0166,43.26,32.53,45.3,48.34,33.92,12.82,22.89,15.87,31.86,31.86,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0167,40.91,14.23,44.16,52.39,33.34,17.39,21.01,17.13,30.07,30.07,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0168,36.67,35.2,41.0,53.51,35.15,8.76,24.32,19.42,31.75,31.75,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0169,44.52,33.64,47.67,50.91,38.04,12.44,23.14,22.73,34.13,34.13,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,MX,SUP-0170,38.43,23.96,46.56,48.03,40.91,15.06,18.02,12.49,30.43,30.43,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TH,SUP-0171,40.59,33.48,23.49,45.4,33.26,14.74,30.32,0,27.66,27.66,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TH,SUP-0172,37.77,24.27,28.81,50.92,32.53,18.74,21.06,0,26.76,26.76,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TH,SUP-0173,30.97,16.47,30.12,49.43,37.34,6.21,23.96,0,24.31,24.31,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TH,SUP-0174,44.8,23.24,27.04,50.66,38.92,13.42,15.91,1.29,26.91,26.91,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TH,SUP-0175,32.1,38.12,34.31,53.07,32.84,14.65,27.05,1.29,29.18,29.18,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TH,SUP-0176,35.11,18.7,32.8,48.71,33.79,13.68,18.78,2.45,25.5,25.5,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TH,SUP-0177,45.09,28.2,30.17,44.22,33.79,11.41,20.2,0,26.63,26.63,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TH,SUP-0178,36.1,25.8,32.48,48.84,37.85,14.04,22.67,3.15,27.62,27.62,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,PL,SUP-0179,32.1,45.67,37.87,33.39,39.88,12.02,31.91,20.83,31.71,31.71,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,PL,SUP-0180,33.86,31.77,36.92,35.07,37.57,11.97,17.77,19.4,28.04,28.04,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,PL,SUP-0181,30.42,33.69,35.09,37.79,31.52,7.49,20.82,23.56,27.55,27.55,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,PL,SUP-0182,32.85,35.76,31.87,35.0,34.5,8.87,21.43,23.16,27.93,27.93,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,PL,SUP-0183,37.54,25.07,30.32,35.54,39.42,8.87,22.85,21.36,27.62,27.62,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,PL,SUP-0184,23.71,28.84,30.92,36.18,29.53,8.28,21.38,22.43,25.16,25.16,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,PL,SUP-0185,33.25,33.57,30.7,38.09,31.63,12.14,21.31,17.79,27.31,27.31,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,PL,SUP-0186,22.56,14.23,27.48,33.96,31.86,3.63,7.64,18.31,19.96,19.96,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TR,SUP-0187,51.11,33.0,51.88,48.17,23.93,11.87,24.72,18.74,32.93,32.93,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TR,SUP-0188,54.95,46.42,47.53,51.89,36.85,12.14,35.03,19.46,38.03,38.03,Medium,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TR,SUP-0189,48.74,34.79,53.95,43.89,32.42,11.67,30.76,18.74,34.37,34.37,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TR,SUP-0190,40.61,35.44,51.54,45.24,31.28,8.93,33.52,17.59,33.02,33.02,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TR,SUP-0191,49.03,27.43,53.1,52.06,31.67,17.13,28.7,20.89,35.0,35.0,Medium,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,TR,SUP-0192,54.04,33.82,49.28,50.15,29.83,16.1,30.48,20.3,35.5,35.5,Medium,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,ZA,SUP-0193,48.6,34.44,60.05,40.87,29.43,16.42,34.86,23.74,36.05,36.05,Medium,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,ZA,SUP-0194,57.67,46.71,60.45,52.13,32.03,18.84,28.67,25.03,40.19,40.19,Medium,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,ZA,SUP-0195,45.44,31.74,62.32,44.21,30.21,21.11,23.53,26.13,35.59,35.59,Medium,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,ZA,SUP-0196,51.76,29.88,62.88,47.8,37.1,23.81,26.59,24.84,38.09,38.09,Medium,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,AU,SUP-0197,22.72,37.45,23.67,24.23,28.11,6.62,19.81,4.97,20.95,20.95,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,AU,SUP-0198,31.46,18.75,25.86,27.37,26.31,0.62,14.28,6.9,18.94,18.94,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,AU,SUP-0199,24.06,36.82,24.64,27.97,31.62,4.15,22.19,8.87,22.54,22.54,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,AU,SUP-0200,27.26,34.86,22.63,27.1,27.82,2.9,17.23,13.1,21.61,21.61,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,CA,SUP-0201,24.59,49.43,27.83,24.96,24.38,6.12,27.88,28.15,26.67,26.67,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,CA,SUP-0202,24.47,27.04,25.4,27.32,37.19,3.48,13.69,25.83,23.05,23.05,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,CA,SUP-0203,28.4,23.02,24.81,25.4,27.89,7.34,13.21,28.2,22.28,22.28,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,CA,SUP-0204,23.69,16.21,24.56,26.82,37.02,0.68,7.58,22.82,19.92,19.92,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-01,CA,SUP-0205,27.21,27.51,25.03,26.11,31.44,8.71,12.9,22.93,22.73,22.73,Low,increasing,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-02-15
2015-02,CN,SUP-0001,52.04,19.93,59.0,38.14,35.7,7.12,23.04,22.41,32.17,32.17,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0002,51.63,24.69,48.94,42.54,31.35,2.39,24.26,21.19,30.87,30.87,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0003,50.23,38.32,51.67,39.19,36.27,5.86,34.89,17.24,34.21,34.21,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0004,52.13,28.1,54.14,46.87,32.03,7.22,24.8,17.83,32.89,32.89,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0005,39.72,39.85,56.54,36.87,32.97,1.05,29.75,23.82,32.57,32.57,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0006,45.99,25.03,48.89,41.83,27.9,1.24,26.67,13.77,28.91,28.91,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0007,44.27,9.19,60.72,47.93,30.26,8.66,16.56,24.12,30.21,30.21,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0008,45.08,9.0,54.35,45.64,37.1,4.64,23.56,19.64,29.88,29.88,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0009,47.22,32.31,57.75,43.41,36.07,2.41,28.57,24.88,34.08,34.08,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0010,45.57,33.32,55.31,41.45,30.8,0.96,32.0,21.5,32.62,32.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0011,49.54,22.13,55.89,40.36,33.7,4.54,13.71,17.98,29.73,29.73,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0012,43.93,36.69,54.72,43.83,36.12,3.76,26.01,18.91,33.0,33.0,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0013,45.19,30.73,58.62,42.2,30.54,12.0,26.96,16.41,32.83,32.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0014,47.11,22.43,54.19,43.57,37.42,8.51,28.03,18.77,32.5,32.5,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0015,48.23,21.74,55.57,47.67,24.26,9.83,26.22,23.47,32.12,32.12,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0016,45.45,42.19,50.12,49.12,29.79,2.32,29.94,23.92,34.1,34.1,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0017,47.18,27.53,48.55,45.91,19.27,0,22.1,20.63,28.9,28.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0018,46.42,28.95,54.3,43.77,32.54,1.02,20.12,15.88,30.37,30.37,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0019,42.94,27.97,53.52,45.29,35.75,0,26.29,19.92,31.46,31.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0020,48.32,29.18,54.93,41.82,35.45,2.95,24.19,20.76,32.2,32.2,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0021,55.99,35.34,54.88,35.01,33.63,6.62,29.77,24.01,34.41,34.41,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0022,45.01,29.92,54.03,40.2,26.62,2.83,28.51,21.85,31.12,31.12,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0023,56.12,22.24,51.45,43.73,36.27,5.84,28.94,21.15,33.22,33.22,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0024,48.8,39.73,51.24,41.37,29.22,5.0,33.25,19.08,33.46,33.46,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0025,34.7,32.22,52.11,46.57,31.34,3.15,27.69,23.22,31.37,31.37,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0026,45.56,23.9,56.11,46.8,27.1,5.17,23.75,21.87,31.28,31.28,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0027,49.85,25.98,58.09,44.9,34.97,5.59,23.24,18.96,32.7,32.7,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0028,42.75,14.31,52.43,42.52,29.63,3.22,25.49,21.97,29.04,29.04,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0029,46.89,40.6,50.07,41.9,34.47,3.29,35.93,24.63,34.72,34.72,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0030,40.77,15.2,54.51,40.34,33.07,3.07,15.3,18.53,27.6,27.6,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0031,41.14,37.34,55.33,45.33,26.03,2.98,37.96,22.05,33.52,33.52,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0032,56.99,34.61,54.92,43.11,28.38,9.31,32.57,17.6,34.68,34.68,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0033,47.63,33.24,54.55,42.48,23.0,5.65,32.7,23.38,32.83,32.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0034,51.47,37.81,59.33,43.02,31.34,3.03,27.49,25.83,34.92,34.92,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,CN,SUP-0035,53.02,21.16,54.68,43.97,30.34,4.12,25.8,25.28,32.29,32.29,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0036,38.91,22.0,27.57,43.89,29.55,19.87,20.49,18.27,27.57,27.57,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0037,42.54,16.56,21.98,46.12,24.87,16.7,12.12,22.43,25.41,25.41,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0038,34.66,16.65,28.83,49.67,34.21,15.12,17.23,23.94,27.54,27.54,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0039,38.97,33.68,26.21,47.1,30.37,11.5,24.73,28.77,30.17,30.17,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0040,43.95,28.39,26.81,49.65,32.89,14.64,20.18,20.2,29.59,29.59,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0041,37.88,41.23,33.74,50.58,32.36,13.55,28.23,25.76,32.92,32.92,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0042,47.37,19.76,26.55,49.5,34.09,16.47,14.18,21.35,28.66,28.66,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0043,37.79,40.14,23.75,49.27,29.22,14.34,31.11,21.55,30.9,30.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0044,35.68,44.66,28.12,43.53,37.01,16.31,25.5,21.53,31.54,31.54,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0045,34.35,51.75,29.38,45.01,38.47,13.47,34.15,22.12,33.59,33.59,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0046,45.05,33.12,25.18,42.93,32.73,11.88,25.24,23.01,29.89,29.89,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0047,37.99,30.58,29.83,47.53,41.06,16.16,22.96,21.59,30.96,30.96,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0048,42.06,40.02,25.92,46.53,35.32,14.64,24.44,22.48,31.43,31.43,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0049,39.78,31.95,26.4,43.69,35.68,18.19,28.41,24.8,31.11,31.11,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0050,47.52,32.75,24.9,44.53,31.61,13.55,28.39,23.85,30.89,30.89,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0051,42.28,36.0,25.86,47.91,33.3,11.36,26.79,24.68,31.02,31.02,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0052,33.31,47.1,23.22,50.9,31.59,14.5,29.86,18.78,31.16,31.16,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0053,36.25,24.94,24.64,50.41,25.69,13.05,25.63,22.64,27.91,27.91,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0054,39.93,44.54,22.56,46.6,39.31,7.99,30.13,26.23,32.16,32.16,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0055,48.44,33.91,18.5,50.41,31.55,16.94,26.96,22.49,31.15,31.15,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0056,39.15,41.75,22.85,48.57,35.51,19.08,28.64,25.54,32.64,32.64,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0057,40.59,30.74,18.26,50.15,41.37,14.48,18.6,23.96,29.77,29.77,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0058,38.84,29.4,21.93,45.19,30.28,15.71,15.78,22.7,27.48,27.48,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0059,41.04,25.78,25.83,44.6,33.51,19.81,28.37,19.26,29.77,29.77,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0060,40.67,40.58,25.53,48.02,29.29,13.57,23.28,16.71,29.71,29.71,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0061,38.51,35.18,25.8,43.54,38.36,8.54,29.89,19.76,29.95,29.95,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0062,44.8,17.65,27.99,43.03,32.02,17.57,12.85,19.09,26.88,26.88,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0063,29.74,40.22,29.21,46.43,31.58,19.31,28.58,19.16,30.53,30.53,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0064,37.46,15.89,23.71,43.53,29.04,11.96,16.96,17.75,24.54,24.54,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,IN,SUP-0065,40.24,34.35,21.61,47.22,35.85,14.6,30.82,20.27,30.62,30.62,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0066,24.43,37.17,26.01,26.25,22.09,7.81,22.14,16.77,22.83,22.83,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0067,35.4,35.19,27.13,24.14,34.18,5.01,20.25,25.21,25.81,25.81,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0068,32.9,33.34,31.27,23.92,26.26,2.34,14.93,22.92,23.48,23.48,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0069,30.28,22.75,24.96,21.26,33.5,2.78,19.97,22.54,22.26,22.26,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0070,30.81,42.29,27.42,36.48,34.46,7.6,18.83,20.7,27.32,27.32,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0071,34.03,25.8,27.6,25.06,34.92,7.14,17.13,20.68,24.04,24.04,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0072,34.99,21.87,27.96,32.3,35.57,10.93,11.77,26.59,25.25,25.25,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0073,35.53,35.27,31.78,28.75,25.34,2.71,20.85,22.12,25.29,25.29,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0074,30.18,20.28,33.76,32.78,36.66,6.69,5.34,20.09,23.22,23.22,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0075,26.62,19.23,33.67,25.59,29.43,8.7,8.78,15.69,20.96,20.96,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0076,26.44,27.24,32.63,30.84,30.58,5.64,15.69,22.95,24.0,24.0,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0077,36.58,29.59,30.34,27.8,32.38,10.41,20.42,23.26,26.35,26.35,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0078,31.58,42.48,24.67,22.83,28.85,5.79,29.22,21.79,25.9,25.9,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0079,39.49,43.11,26.23,30.15,35.08,8.14,23.21,22.95,28.54,28.54,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0080,27.67,19.52,32.72,28.13,28.23,10.22,8.19,22.57,22.16,22.16,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0081,27.74,35.6,31.77,29.05,32.0,8.9,13.94,21.17,25.02,25.02,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0082,33.85,15.92,29.33,30.48,28.24,6.15,5.1,22.48,21.44,21.44,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0083,25.06,34.72,24.79,27.88,30.26,7.53,19.76,20.3,23.79,23.79,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
2015-02,US,SUP-0084,24.52,40.09,32.73,28.92,23.62,0,16.7,20.11,23.34,23.34,Low,stable,ensemble_score,risk-engine-v2,Quarterly monitoring,2015-03-15
