date,country_code,country,gdp_growth,gdp_growth_rate,inflation,inflation_rate,interest_rate,industrial_production_index,unemployment_rate,manufacturing_pmi,retail_sales_index,consumer_confidence,business_confidence,exchange_rate_usd,trade_balance_usd,government_debt_percent_gdp,credit_rating,stock_market_index,oil_price_usd,gold_price_usd
2015-11,VN,Vietnam,1.212,1.212,4.349,4.349,5.634,70.222,7.247,48.661,96.472,59.356,61.65,23852.976903,35328667.56,67.274,AA,983.557,69.201,1311.695
2015-11,BR,Brazil,3.525,3.525,6.043,6.043,6.219,70.252,5.264,60.024,104.732,72.57,76.517,4.862361,-10066668.39,88.646,AA,1115.704,69.201,1311.695
2015-11,KR,South Korea,3.473,3.473,4.871,4.871,5.769,91.832,5.309,60.815,104.546,72.274,76.184,1308.454741,-4591222.64,110.491,BB,1112.744,69.201,1311.695
2015-11,MX,Mexico,3.038,3.038,5.938,5.938,6.264,75.55,5.682,57.889,102.992,69.788,73.386,16.844144,19814303.73,98.887,BBB,1087.878,69.201,1311.695
2015-11,TH,Thailand,2.118,2.118,2.055,2.055,4.689,70.855,6.47,53.141,99.708,64.533,67.475,35.051346,-2554188.87,101.248,AA,1035.33,69.201,1311.695
2015-11,PL,Poland,2.258,2.258,7.041,7.041,6.849,76.111,6.35,54.091,100.208,65.333,68.374,3.933939,56407505.69,44.123,AAA,1043.326,69.201,1311.695
2015-11,TR,Turkey,2.535,2.535,54.773,54.773,28.404,70.586,6.113,55.175,101.196,66.914,70.153,26.114504,-18907058.01,103.126,BBB,1059.14,69.201,1311.695
2015-11,ZA,South Africa,0.917,0.917,6.963,6.963,6.804,60.012,7.499,46.687,95.419,57.671,59.755,18.29876,7662611.66,121.382,BB,966.707,69.201,1311.695
2015-11,AU,Australia,3.244,3.244,4.85,4.85,5.859,82.088,5.505,59.22,103.729,70.966,74.711,1.513991,66105691.55,54.894,A,1099.656,69.201,1311.695
2015-11,CA,Canada,3.146,3.146,4.689,4.689,5.904,83.939,5.589,58.828,103.377,70.404,74.079,1.330806,78599116.8,65.994,BBB,1094.037,69.201,1311.695
2015-12,IN,India,3.599,3.599,6.531,6.531,6.611,80.729,5.201,60.897,104.998,72.997,76.996,80.963154,-7112806.87,85.22,BBB,1123.966,70.146,1319.189
2015-12,CN,China,3.549,3.549,3.293,3.293,5.126,98.204,5.244,61.495,104.818,72.708,76.672,6.952932,-13529932.89,37.454,AAA,1121.085,70.146,1319.189
2015-12,US,United States,3.505,3.505,5.105,5.105,5.846,90.871,5.282,60.924,104.66,72.456,76.388,0.984297,-7370196.25,69.971,AA,1118.563,70.146,1319.189
2015-12,DE,Germany,3.596,3.596,3.93,3.93,5.441,95.212,5.203,61.582,104.987,72.98,76.977,0.8996,4375703.14,94.334,AA,1123.8,70.146,1319.189
2015-12,JP,Japan,3.58,3.58,3.404,3.404,5.351,93.104,5.217,61.398,104.927,72.884,76.869,143.677726,21698328.33,61.619,BB,1122.836,70.146,1319.189
2015-12,VN,Vietnam,1.316,1.316,4.346,4.346,5.666,70.409,7.158,49.181,96.844,59.95,62.319,23704.156077,-9487573.81,96.677,BB,993.499,70.146,1319.189
2015-12,BR,Brazil,3.473,3.473,5.615,5.615,6.251,70.164,5.309,59.765,104.546,72.274,76.184,4.813421,36343563.59,126.989,A,1116.744,70.146,1319.189
2015-12,KR,South Korea,3.408,3.408,5.015,5.015,5.801,91.689,5.364,60.492,104.316,71.906,75.769,1319.301596,42232847.83,116.357,AA,1113.057,70.146,1319.189
2015-12,MX,Mexico,2.922,2.922,5.542,5.542,6.296,75.335,5.781,57.309,102.578,69.124,72.64,16.750088,-18851036.94,91.84,BB,1085.24,70.146,1319.189
2015-12,TH,Thailand,1.979,1.979,2.545,2.545,4.721,70.608,6.589,52.446,99.211,63.738,66.58,34.499733,-18152826.54,42.978,AA,1031.38,70.146,1319.189
2015-12,PL,Poland,2.118,2.118,7.277,7.277,6.881,75.845,6.47,53.391,99.708,64.533,67.475,3.948063,-14042588.27,95.27,BB,1039.33,70.146,1319.189
2015-12,TR,Turkey,2.398,2.398,54.587,54.587,28.436,70.346,6.231,54.488,100.706,66.129,69.27,26.558341,12140097.57,65.018,AA,1055.29,70.146,1319.189
2015-12,ZA,South Africa,0.868,0.868,6.791,6.791,6.836,59.935,7.542,46.439,95.242,57.387,59.436,18.230025,44587555.1,36.443,BB,967.872,70.146,1319.189
2015-12,AU,Australia,3.146,3.146,4.916,4.916,5.891,81.891,5.589,58.728,103.377,70.404,74.079,1.469854,-17488884.84,120.035,BB,1098.037,70.146,1319.189
2015-12,CA,Canada,3.038,3.038,4.448,4.448,5.936,83.718,5.682,58.289,102.992,69.788,73.386,1.328832,-10256200.38,40.163,A,1091.878,70.146,1319.189
2016-01,IN,India,3.588,3.588,5.82,5.82,6.627,80.707,5.21,60.842,104.958,72.933,76.925,81.049536,44984024.75,83.183,A,1127.333,70.967,1325.755
2016-01,CN,China,3.58,3.58,3.189,3.189,5.142,98.277,5.217,61.648,104.927,72.884,76.869,6.904165,53776939.84,39.875,BB,1126.836,70.967,1325.755
2016-01,US,United States,3.549,3.549,5.107,5.107,5.862,90.968,5.244,61.145,104.818,72.708,76.672,0.982433,16199733.7,99.563,AAA,1125.085,70.967,1325.755
2016-01,DE,Germany,3.599,3.599,3.744,3.744,5.457,95.219,5.201,61.597,104.998,72.997,76.996,0.900247,73398842.36,84.315,BBB,1127.966,70.967,1325.755
2016-01,JP,Japan,3.596,3.596,3.451,3.451,5.367,93.142,5.203,61.482,104.987,72.98,76.977,146.612858,-14559551.78,88.537,BBB,1127.8,70.967,1325.755
2016-01,VN,Vietnam,1.429,1.429,4.507,4.507,5.682,70.612,7.061,49.745,97.247,60.595,63.044,24163.681621,64229016.22,118.624,AAA,1003.945,70.967,1325.755
2016-01,BR,Brazil,3.408,3.408,5.323,5.323,6.267,70.054,5.364,59.442,104.316,71.906,75.769,4.868616,59917249.54,25.907,AA,1117.057,70.967,1325.755
2016-01,KR,South Korea,3.332,3.332,4.5,4.5,5.817,91.518,5.43,60.109,104.042,71.468,75.276,1291.176385,7024811.19,87.21,A,1112.68,70.967,1325.755
2016-01,MX,Mexico,2.798,2.798,5.759,5.759,6.312,75.107,5.887,56.692,102.137,68.419,71.846,16.669976,73222777.89,121.032,BB,1082.19,70.967,1325.755
2016-01,TH,Thailand,1.842,1.842,2.319,2.319,4.737,70.365,6.707,51.761,98.722,62.956,65.7,34.516872,29209418.11,40.176,BBB,1027.557,70.967,1325.755
2016-01,PL,Poland,1.979,1.979,7.039,7.039,6.897,75.58,6.589,52.696,99.211,63.738,66.58,3.96784,66333145.74,70.296,A,1035.38,70.967,1325.755
2016-01,TR,Turkey,2.258,2.258,55.055,55.055,28.452,70.102,6.35,53.791,100.208,65.333,68.374,26.489955,34490816.3,65.739,BB,1051.326,70.967,1325.755
2016-01,ZA,South Africa,0.831,0.831,6.672,6.672,6.852,59.879,7.573,46.257,95.112,57.18,59.202,17.913787,70637472.38,111.519,BBB,969.798,70.967,1325.755
2016-01,AU,Australia,3.038,3.038,4.611,4.611,5.907,81.676,5.682,58.189,102.992,69.788,73.386,1.474419,-9848549.62,109.141,AA,1095.878,70.967,1325.755
2016-01,CA,Canada,2.922,2.922,5.274,5.274,5.952,83.479,5.781,57.709,102.578,69.124,72.64,1.294539,68896002.16,122.558,AA,1089.24,70.967,1325.755
2016-02,IN,India,3.563,3.563,6.968,6.968,6.629,80.659,5.231,60.717,104.869,72.791,76.765,80.782177,9953009.19,36.931,BBB,1129.908,71.655,1331.362
2016-02,CN,China,3.596,3.596,3.42,3.42,5.144,98.317,5.203,61.732,104.987,72.98,76.977,6.875992,72359684.55,40.951,BB,1131.8,71.655,1331.362
2016-02,US,United States,3.58,3.58,4.727,4.727,5.864,91.035,5.217,61.298,104.927,72.884,76.869,0.995652,5269946.66,29.215,BB,1130.836,71.655,1331.362
2016-02,DE,Germany,3.588,3.588,3.79,3.79,5.459,95.193,5.21,61.542,104.958,72.933,76.925,0.882863,21750854.83,53.858,BB,1131.333,71.655,1331.362
2016-02,JP,Japan,3.599,3.599,3.43,3.43,5.369,93.149,5.201,61.497,104.998,72.997,76.996,145.574247,51757428.39,34.356,AA,1131.966,71.655,1331.362
2016-02,VN,Vietnam,1.55,1.55,4.607,4.607,5.684,70.829,6.958,50.348,97.677,61.283,63.819,23969.796623,-9505898.28,74.402,A,1014.832,71.655,1331.362
2016-02,BR,Brazil,3.332,3.332,5.708,5.708,6.269,69.924,5.43,59.059,104.042,71.468,75.276,4.801111,-13624661.16,56.039,AAA,1116.68,71.655,1331.362
2016-02,KR,South Korea,3.244,3.244,4.322,4.322,5.819,91.323,5.505,59.67,103.729,70.966,74.711,1300.839416,51570311.95,123.323,A,1111.656,71.655,1331.362
2016-02,MX,Mexico,2.669,2.669,6.052,6.052,6.314,74.868,5.998,56.045,101.675,67.68,71.015,16.839641,35922267.9,36.009,A,1078.799,71.655,1331.362
2016-02,TH,Thailand,1.709,1.709,2.293,2.293,4.739,70.128,6.821,51.095,98.246,62.194,64.843,34.864122,68121262.98,41.558,BBB,1023.937,71.655,1331.362
2016-02,PL,Poland,1.842,1.842,7.236,7.236,6.899,75.32,6.707,52.011,98.722,62.956,65.7,3.942413,55707941.95,35.539,BBB,1031.557,71.655,1331.362
2016-02,TR,Turkey,2.118,2.118,54.623,54.623,28.454,69.857,6.47,53.091,99.708,64.533,67.475,26.143987,47551646.73,25.094,AA,1047.33,71.655,1331.362
2016-02,ZA,South Africa,0.809,0.809,7.56,7.56,6.854,59.844,7.592,46.144,95.032,57.05,59.057,17.764715,-17959713.71,121.977,A,972.505,71.655,1331.362
2016-02,AU,Australia,2.922,2.922,4.938,4.938,5.909,81.443,5.781,57.609,102.578,69.124,72.64,1.468543,26738169.94,25.277,AA,1093.24,71.655,1331.362
2016-02,CA,Canada,2.798,2.798,5.412,5.412,5.954,83.227,5.887,57.092,102.137,68.419,71.846,1.340206,38022784.57,42.984,A,1086.19,71.655,1331.362
2016-03,IN,India,3.525,3.525,6.021,6.021,6.614,80.583,5.264,60.524,104.732,72.57,76.517,80.106503,5630475.83,30.669,AA,1131.704,72.206,1335.991
2016-03,CN,China,3.599,3.599,2.992,2.992,5.129,98.324,5.201,61.747,104.998,72.997,76.996,6.941171,-10496108.59,52.804,AAA,1135.966,72.206,1335.991
2016-03,US,United States,3.596,3.596,4.824,4.824,5.849,91.072,5.203,61.382,104.987,72.98,76.977,0.966608,43946521.47,101.368,A,1135.8,72.206,1335.991
2016-03,DE,Germany,3.563,3.563,3.711,3.711,5.444,95.136,5.231,61.417,104.869,72.791,76.765,0.889653,65933970.09,62.533,AA,1133.908,72.206,1335.991
2016-03,JP,Japan,3.588,3.588,3.33,3.33,5.354,93.124,5.21,61.442,104.958,72.933,76.925,146.068877,68717904.27,27.914,AAA,1135.333,72.206,1335.991
2016-03,VN,Vietnam,1.677,1.677,4.736,4.736,5.669,71.058,6.849,50.983,98.131,62.009,64.635,23780.937267,13802756.33,59.574,AAA,1026.09,72.206,1335.991
2016-03,BR,Brazil,3.244,3.244,5.56,5.56,6.254,69.775,5.505,58.62,103.729,70.966,74.711,4.894773,16206773.79,88.742,AAA,1115.656,72.206,1335.991
2016-03,KR,South Korea,3.146,3.146,4.449,4.449,5.804,91.104,5.589,59.178,103.377,70.404,74.079,1281.817366,60122533.45,114.744,BBB,1110.037,72.206,1335.991
2016-03,MX,Mexico,2.535,2.535,5.751,5.751,6.299,74.62,6.113,55.375,101.196,66.914,70.153,16.973561,-19404803.19,112.042,BBB,1075.14,72.206,1335.991
2016-03,TH,Thailand,1.58,1.58,2.186,2.186,4.724,69.9,6.931,50.452,97.787,61.46,64.017,34.769722,12110204.28,123.539,AAA,1020.598,72.206,1335.991
2016-03,PL,Poland,1.709,1.709,7.328,7.328,6.884,75.067,6.821,51.345,98.246,62.194,64.843,3.851117,35764966.91,105.026,BB,1027.937,72.206,1335.991
2016-03,TR,Turkey,1.979,1.979,54.969,54.969,28.439,69.614,6.589,52.396,99.211,63.738,66.58,26.341432,30435582.1,119.669,AA,1043.38,72.206,1335.991
2016-03,ZA,South Africa,0.8,0.8,6.981,6.981,6.839,59.83,7.6,46.101,95.0,57.001,59.001,18.292614,19233547.57,40.839,A,976.006,72.206,1335.991
2016-03,AU,Australia,2.798,2.798,5.165,5.165,5.894,81.197,5.887,56.992,102.137,68.419,71.846,1.483465,-7924775.58,27.147,AAA,1090.19,72.206,1335.991
2016-03,CA,Canada,2.669,2.669,5.083,5.083,5.939,82.961,5.998,56.445,101.675,67.68,71.015,1.326479,65505968.82,110.839,BB,1082.799,72.206,1335.991
2016-04,IN,India,3.473,3.473,6.211,6.211,6.584,80.482,5.309,60.265,104.546,72.274,76.184,81.208268,-5306177.28,41.063,AAA,1132.744,72.615,1339.633
2016-04,CN,China,3.588,3.588,2.944,2.944,5.099,98.297,5.21,61.692,104.958,72.933,76.925,6.950174,-14234441.03,65.998,BBB,1139.333,72.615,1339.633
2016-04,US,United States,3.599,3.599,4.832,4.832,5.819,91.079,5.201,61.397,104.998,72.997,76.996,0.976058,8250721.06,91.076,AAA,1139.966,72.615,1339.633
2016-04,DE,Germany,3.525,3.525,3.893,3.893,5.414,95.047,5.264,61.224,104.732,72.57,76.517,0.891529,71183612.83,72.259,AAA,1135.704,72.615,1339.633
2016-04,JP,Japan,3.563,3.563,3.758,3.758,5.324,93.068,5.231,61.317,104.869,72.791,76.765,145.987671,54213687.54,53.642,AA,1137.908,72.615,1339.633
2016-04,VN,Vietnam,1.809,1.809,4.502,4.502,5.639,71.296,6.735,51.644,98.603,62.765,65.485,23858.615364,15550035.1,42.388,AAA,1037.647,72.615,1339.633
2016-04,BR,Brazil,3.146,3.146,5.874,5.874,6.224,69.608,5.589,58.128,103.377,70.404,74.079,4.806011,8631189.49,66.059,BBB,1114.037,72.615,1339.633
2016-04,KR,South Korea,3.038,3.038,4.441,4.441,5.774,90.864,5.682,58.639,102.992,69.788,73.386,1286.362815,65796087.78,104.921,BB,1107.878,72.615,1339.633
2016-04,MX,Mexico,2.398,2.398,5.395,5.395,6.269,74.366,6.231,54.688,100.706,66.129,69.27,16.809222,66447610.37,30.767,A,1071.29,72.615,1339.633
2016-04,TH,Thailand,1.458,1.458,2.264,2.264,4.694,69.683,7.036,49.841,97.351,60.761,63.231,34.364604,28727142.93,64.507,AAA,1017.613,72.615,1339.633
2016-04,PL,Poland,1.58,1.58,6.519,6.519,6.854,74.823,6.931,50.702,97.787,61.46,64.017,3.909136,39136475.99,91.495,AA,1024.598,72.615,1339.633
2016-04,TR,Turkey,1.842,1.842,54.812,54.812,28.409,69.374,6.707,51.711,98.722,62.956,65.7,26.524672,-12584834.63,90.637,AAA,1039.557,72.615,1339.633
2016-04,ZA,South Africa,0.805,0.805,6.47,6.47,6.809,59.838,7.595,46.127,95.019,57.031,59.035,17.989995,-6073085.92,127.878,BBB,980.307,72.615,1339.633
2016-04,AU,Australia,2.669,2.669,4.762,4.762,5.864,80.938,5.998,56.345,101.675,67.68,71.015,1.46864,-10156851.08,86.804,AA,1086.799,72.615,1339.633
2016-04,CA,Canada,2.535,2.535,4.654,4.654,5.909,82.687,6.113,55.775,101.196,66.914,70.153,1.306728,36550862.46,128.151,AA,1079.14,72.615,1339.633
2016-05,IN,India,3.408,3.408,6.171,6.171,6.539,80.357,5.364,59.942,104.316,71.906,75.769,81.268554,32930014.55,70.407,A,1133.057,72.879,1342.292
2016-05,CN,China,3.563,3.563,3.253,3.253,5.054,98.238,5.231,61.567,104.869,72.791,76.765,6.949163,2776930.07,127.758,AAA,1141.908,72.879,1342.292
2016-05,US,United States,3.588,3.588,4.394,4.394,5.774,91.054,5.21,61.342,104.958,72.933,76.925,0.973093,73853954.66,88.102,BBB,1143.333,72.879,1342.292
2016-05,DE,Germany,3.473,3.473,4.215,4.215,5.369,94.928,5.309,60.965,104.546,72.274,76.184,0.893925,16510355.35,119.696,A,1136.744,72.879,1342.292
2016-05,JP,Japan,3.525,3.525,3.511,3.511,5.279,92.981,5.264,61.124,104.732,72.57,76.517,145.259939,56109206.12,60.701,BBB,1139.704,72.879,1342.292
2016-05,VN,Vietnam,1.945,1.945,4.009,4.009,5.594,71.541,6.619,52.325,99.089,63.543,66.361,23724.111996,43835829.99,66.17,AAA,1049.427,72.879,1342.292
2016-05,BR,Brazil,3.038,3.038,5.28,5.28,6.179,69.424,5.682,57.589,102.992,69.788,73.386,4.788841,702095.75,43.477,AAA,1111.878,72.879,1342.292
2016-05,KR,South Korea,2.922,2.922,4.119,4.119,5.729,90.606,5.781,58.059,102.578,69.124,72.64,1290.419902,32987778.86,33.642,AAA,1105.24,72.879,1342.292
2016-05,MX,Mexico,2.258,2.258,5.701,5.701,6.224,74.108,6.35,53.991,100.208,65.333,68.374,16.444761,33901665.25,50.142,BBB,1067.326,72.879,1342.292
2016-05,TH,Thailand,1.343,1.343,2.218,2.218,4.649,69.48,7.134,49.267,96.941,60.105,62.493,34.645548,73997571.49,65.337,AA,1015.051,72.879,1342.292
2016-05,PL,Poland,1.458,1.458,6.707,6.707,6.809,74.591,7.036,50.091,97.351,60.761,63.231,3.899095,13279661.44,110.557,AAA,1021.613,72.879,1342.292
2016-05,TR,Turkey,1.709,1.709,55.315,55.315,28.364,69.141,6.821,51.045,98.246,62.194,64.843,26.151808,-15180191.35,76.673,AA,1035.937,72.879,1342.292
2016-05,ZA,South Africa,0.825,0.825,6.688,6.688,6.764,59.868,7.579,46.223,95.088,57.14,59.158,17.606551,35673507.1,109.018,BBB,985.404,72.879,1342.292
2016-05,AU,Australia,2.535,2.535,4.545,4.545,5.819,80.67,6.113,55.675,101.196,66.914,70.153,1.487772,15080852.32,36.043,AA,1083.14,72.879,1342.292
2016-05,CA,Canada,2.398,2.398,4.418,4.418,5.864,82.405,6.231,55.088,100.706,66.129,69.27,1.29705,74066222.49,112.435,AA,1075.29,72.879,1342.292
2016-06,IN,India,3.332,3.332,5.819,5.819,6.48,80.207,5.43,59.559,104.042,71.468,75.276,80.2495,52388678.71,102.466,AAA,1132.68,72.994,1343.987
2016-06,CN,China,3.525,3.525,2.472,2.472,4.995,98.146,5.264,61.374,104.732,72.57,76.517,6.924179,47047072.16,84.695,BBB,1143.704,72.994,1343.987
2016-06,US,United States,3.563,3.563,4.492,4.492,5.715,90.999,5.231,61.217,104.869,72.791,76.765,0.963417,34897010.26,99.866,BB,1145.908,72.994,1343.987
2016-06,DE,Germany,3.408,3.408,3.108,3.108,5.31,94.78,5.364,60.642,104.316,71.906,75.769,0.898058,16380426.96,101.073,A,1137.057,72.994,1343.987
2016-06,JP,Japan,3.473,3.473,3.503,3.503,5.22,92.864,5.309,60.865,104.546,72.274,76.184,143.861664,41803549.6,95.023,BB,1140.744,72.994,1343.987
2016-06,VN,Vietnam,2.084,2.084,4.12,4.12,5.535,71.791,6.5,53.018,99.585,64.335,67.252,23687.288779,34935752.83,91.893,BB,1061.353,72.994,1343.987
2016-06,BR,Brazil,2.922,2.922,4.998,4.998,6.12,69.227,5.781,57.009,102.578,69.124,72.64,4.796008,31852188.59,121.55,AAA,1109.24,72.994,1343.987
2016-06,KR,South Korea,2.798,2.798,4.297,4.297,5.67,90.331,5.887,57.442,102.137,68.419,71.846,1317.448388,79627941.2,70.787,BB,1102.19,72.994,1343.987
2016-06,MX,Mexico,2.118,2.118,5.439,5.439,6.165,73.849,6.47,53.291,99.708,64.533,67.475,16.723274,37764717.44,48.487,BBB,1063.33,72.994,1343.987
2016-06,TH,Thailand,1.237,1.237,2.181,2.181,4.59,69.291,7.225,48.736,96.561,59.498,61.81,34.281063,53721768.19,97.406,AAA,1012.979,72.994,1343.987
2016-06,PL,Poland,1.343,1.343,6.544,6.544,6.75,74.372,7.134,49.517,96.941,60.105,62.493,3.894309,35130408.14,47.28,BB,1019.051,72.994,1343.987
2016-06,TR,Turkey,1.58,1.58,55.034,55.034,28.305,68.916,6.931,50.402,97.787,61.46,64.017,26.110319,10255175.5,129.052,BBB,1032.598,72.994,1343.987
2016-06,ZA,South Africa,0.858,0.858,6.773,6.773,6.705,59.919,7.551,46.388,95.205,57.329,59.37,17.891397,74920092.51,68.867,A,991.286,72.994,1343.987
2016-06,AU,Australia,2.398,2.398,4.871,4.871,5.76,80.395,6.231,54.988,100.706,66.129,69.27,1.48988,21676384.72,106.55,AAA,1079.29,72.994,1343.987
2016-06,CA,Canada,2.258,2.258,4.606,4.606,5.805,82.119,6.35,54.391,100.208,65.333,68.374,1.285262,-19935213.89,59.219,AAA,1071.326,72.994,1343.987
2016-07,IN,India,3.244,3.244,5.906,5.906,6.408,80.036,5.505,59.12,103.729,70.966,74.711,79.591854,11721779.13,114.01,AAA,1131.656,72.961,1344.744
2016-07,CN,China,3.473,3.473,2.94,2.94,4.923,98.023,5.309,61.115,104.546,72.274,76.184,6.855202,79010807.36,116.988,A,1144.744,72.961,1344.744
2016-07,US,United States,3.525,3.525,4.336,4.336,5.643,90.915,5.264,61.024,104.732,72.57,76.517,0.96718,58492549.58,61.124,BB,1147.704,72.961,1344.744
2016-07,DE,Germany,3.332,3.332,3.377,3.377,5.238,94.603,5.43,60.259,104.042,71.468,75.276,0.886983,5653760.95,51.178,A,1136.68,72.961,1344.744
2016-07,JP,Japan,3.408,3.408,3.056,3.056,5.148,92.719,5.364,60.542,104.316,71.906,75.769,144.795406,31032317.81,58.485,AA,1141.057,72.961,1344.744
2016-07,VN,Vietnam,2.224,2.224,4.131,4.131,5.463,72.042,6.38,53.718,100.084,65.135,68.151,23732.13738,-15799160.4,26.047,AAA,1073.345,72.961,1344.744
2016-07,BR,Brazil,2.798,2.798,4.66,4.66,6.048,69.017,5.887,56.392,102.137,68.419,71.846,4.801483,2640053.68,63.959,A,1106.19,72.961,1344.744
2016-07,KR,South Korea,2.669,2.669,4.136,4.136,5.598,90.043,5.998,56.795,101.675,67.68,71.015,1290.218966,6146972.35,84.243,AAA,1098.799,72.961,1344.744
2016-07,MX,Mexico,1.979,1.979,5.135,5.135,6.093,73.591,6.589,52.596,99.211,63.738,66.58,16.763597,32749767.88,30.255,AA,1059.38,72.961,1344.744
2016-07,TH,Thailand,1.14,1.14,1.578,1.578,4.518,69.119,7.308,48.252,96.216,58.946,61.189,34.642294,44114383.63,61.908,AA,1011.456,72.961,1344.744
2016-07,PL,Poland,1.237,1.237,6.317,6.317,6.678,74.171,7.225,48.986,96.561,59.498,61.81,3.86053,4199721.04,114.211,AA,1016.979,72.961,1344.744
2016-07,TR,Turkey,1.458,1.458,54.301,54.301,28.233,68.702,7.036,49.791,97.351,60.761,63.231,26.356901,15818078.34,124.407,BBB,1029.613,72.961,1344.744
2016-07,ZA,South Africa,0.904,0.904,6.496,6.496,6.633,59.991,7.511,46.619,95.371,57.593,59.668,17.877641,39961222.96,97.82,BBB,997.935,72.961,1344.744
2016-07,AU,Australia,2.258,2.258,4.277,4.277,5.688,80.116,6.35,54.291,100.208,65.333,68.374,1.4507,-2784494.36,100.065,BBB,1075.326,72.961,1344.744
2016-07,CA,Canada,2.118,2.118,4.562,4.562,5.733,81.832,6.47,53.691,99.708,64.533,67.475,1.323458,31812502.91,50.525,A,1067.33,72.961,1344.744
2016-08,IN,India,3.146,3.146,5.761,5.761,6.324,79.844,5.589,58.628,103.377,70.404,74.079,80.102894,69363292.78,62.864,AAA,1130.037,72.78,1344.604
2016-08,CN,China,3.408,3.408,2.402,2.402,4.839,97.87,5.364,60.792,104.316,71.906,75.769,6.894543,51850927.29,97.739,AA,1145.057,72.78,1344.604
2016-08,US,United States,3.473,3.473,4.114,4.114,5.559,90.801,5.309,60.765,104.546,72.274,76.184,0.981327,-7863964.01,78.388,BB,1148.744,72.78,1344.604
2016-08,DE,Germany,3.244,3.244,2.967,2.967,5.154,94.401,5.505,59.82,103.729,70.966,74.711,0.893851,22611596.23,66.818,BBB,1135.656,72.78,1344.604
2016-08,JP,Japan,3.332,3.332,2.818,2.818,5.064,92.547,5.43,60.159,104.042,71.468,75.276,144.465209,-6745110.7,117.126,BBB,1140.68,72.78,1344.604
2016-08,VN,Vietnam,2.363,2.363,4.213,4.213,5.379,72.294,6.26,54.416,100.583,65.932,69.049,23812.437471,10352757.15,116.061,AAA,1085.324,72.78,1344.604
2016-08,BR,Brazil,2.669,2.669,5.223,5.223,5.964,68.797,5.998,55.745,101.675,67.68,71.015,4.774065,51320767.14,88.455,AA,1102.799,72.78,1344.604
2016-08,KR,South Korea,2.535,2.535,3.897,3.897,5.514,89.745,6.113,56.125,101.196,66.914,70.153,1275.716547,22352516.71,128.976,A,1095.14,72.78,1344.604
2016-08,MX,Mexico,1.842,1.842,5.428,5.428,6.009,73.338,6.707,51.911,98.722,62.956,65.7,16.61064,43858613.55,34.802,BB,1055.557,72.78,1344.604
2016-08,TH,Thailand,1.054,1.054,1.588,1.588,4.434,68.967,7.382,47.822,95.909,58.454,60.636,34.435546,36172746.55,111.889,BB,1010.538,72.78,1344.604
2016-08,PL,Poland,1.14,1.14,6.569,6.569,6.594,73.987,7.308,48.502,96.216,58.946,61.189,3.873194,48632648.11,123.901,BB,1015.456,72.78,1344.604
2016-08,TR,Turkey,1.343,1.343,54.231,54.231,28.149,68.501,7.134,49.217,96.941,60.105,62.493,26.036082,12067752.78,118.896,AA,1027.051,72.78,1344.604
2016-08,ZA,South Africa,0.963,0.963,6.373,6.373,6.549,60.083,7.46,46.916,95.583,57.932,60.049,17.602529,-15332832.37,121.47,BB,1005.324,72.78,1344.604
2016-08,AU,Australia,2.118,2.118,4.347,4.347,5.604,79.837,6.47,53.591,99.708,64.533,67.475,1.46773,22809325.76,110.223,AA,1071.33,72.78,1344.604
2016-08,CA,Canada,1.979,1.979,4.548,4.548,5.649,81.547,6.589,52.996,99.211,63.738,66.58,1.311233,22897667.83,99.73,BB,1063.38,72.78,1344.604
2016-09,IN,India,3.038,3.038,5.381,5.381,6.228,79.634,5.682,58.089,102.992,69.788,73.386,79.793827,46147710.38,56.376,AA,1127.878,72.452,1343.618
2016-09,CN,China,3.332,3.332,2.462,2.462,4.743,97.688,5.43,60.409,104.042,71.468,75.276,6.919881,69078558.54,76.826,A,1144.68,72.452,1343.618
2016-09,US,United States,3.408,3.408,4.418,4.418,5.463,90.659,5.364,60.442,104.316,71.906,75.769,0.966528,25752464.29,80.377,BB,1149.057,72.452,1343.618
