date,year,month,quarter,country_code,commodity_code,country,commodity,unit,price_usd,price_local_currency,currency_code,exchange_rate,volume_traded,market_volatility_index,economic_cycle_phase,price_change_pct,is_anomaly
2015-01,2015,1,1,ZA,TIM,South Africa,Timber,USD/m³,302.3839,5636.7944,ZAR,18.641185,11368,11.762,expansion,-13.605,false
2015-01,2015,1,1,ZA,CEM,South Africa,Cement,USD/ton,99.7226,1847.7263,ZAR,18.52866,40663,9.914,expansion,-16.898,false
2015-01,2015,1,1,ZA,GLS,South Africa,Glass,USD/ton,675.6221,12337.3181,ZAR,18.260677,40611,10.442,expansion,-15.547,false
2015-01,2015,1,1,ZA,PAP,South Africa,Paper,USD/ton,549.6192,10308.3441,ZAR,18.755429,41240,9.405,expansion,-15.443,false
2015-01,2015,1,1,AU,STL,Australia,Steel,USD/ton,355.7257,543.9185,AUD,1.529039,23901,12.332,expansion,-20.95,true
2015-01,2015,1,1,AU,COP,Australia,Copper,USD/ton,4687.8021,7203.264,AUD,1.536597,49459,14.712,expansion,-19.176,true
2015-01,2015,1,1,AU,PLA,Australia,Plastic,USD/ton,1232.836,1855.3194,AUD,1.50492,42286,8.227,expansion,12.076,false
2015-01,2015,1,1,AU,CTN,Australia,Cotton,USD/ton,1685.6502,2587.2451,AUD,1.534865,6208,10.332,expansion,12.377,false
2015-01,2015,1,1,AU,SLC,Australia,Silicon,USD/ton,2351.3163,3590.105,AUD,1.526849,34604,11.407,expansion,6.878,false
2015-01,2015,1,1,AU,ALM,Australia,Aluminum,USD/ton,1501.1043,2285.5225,AUD,1.522561,9125,12.348,expansion,-20.995,true
2015-01,2015,1,1,AU,LIT,Australia,Lithium,USD/ton,16234.8992,24929.6322,AUD,1.535558,23507,17.881,expansion,8.233,false
2015-01,2015,1,1,AU,NIC,Australia,Nickel,USD/ton,10886.6674,16613.1953,AUD,1.526013,5232,19.783,expansion,-22.238,true
2015-01,2015,1,1,AU,REE,Australia,Rare Earth,USD/ton,55053.9375,84334.2641,AUD,1.531848,4886,25.82,expansion,22.342,true
2015-01,2015,1,1,AU,SEM,Australia,Semiconductors,USD/unit,6.1265,9.2838,AUD,1.515355,10716,13.987,expansion,11.391,false
2015-01,2015,1,1,AU,RBR,Australia,Rubber,USD/ton,1569.8324,2392.486,AUD,1.524039,33004,10.246,expansion,12.131,false
2015-01,2015,1,1,AU,TIM,Australia,Timber,USD/m³,398.5043,615.6234,AUD,1.544835,18728,11.85,expansion,13.858,false
2015-01,2015,1,1,AU,CEM,Australia,Cement,USD/ton,132.5161,198.8927,AUD,1.500895,21935,7.651,expansion,10.43,false
2015-01,2015,1,1,AU,GLS,Australia,Glass,USD/ton,892.5296,1366.6069,AUD,1.531161,28787,9.048,expansion,11.566,false
2015-01,2015,1,1,AU,PAP,Australia,Paper,USD/ton,726.0005,1102.1219,AUD,1.518073,3495,8.092,expansion,11.692,false
2015-01,2015,1,1,CA,STL,Canada,Steel,USD/ton,345.1874,467.6547,CAD,1.354785,37463,13.152,expansion,-23.292,true
2015-01,2015,1,1,CA,COP,Canada,Copper,USD/ton,4725.8965,6480.625,CAD,1.371301,68045,14.482,expansion,-18.519,true
2015-01,2015,1,1,CA,PLA,Canada,Plastic,USD/ton,1218.2787,1670.0599,CAD,1.370836,24414,7.763,expansion,10.753,false
2015-01,2015,1,1,CA,CTN,Canada,Cotton,USD/ton,1648.162,2236.6455,CAD,1.357054,5917,9.457,expansion,9.877,false
2015-01,2015,1,1,CA,SLC,Canada,Silicon,USD/ton,2360.0448,3217.2379,CAD,1.363211,36009,11.546,expansion,7.275,false
2015-01,2015,1,1,CA,ALM,Canada,Aluminum,USD/ton,1442.3483,1963.9862,CAD,1.361659,10212,13.43,expansion,-24.087,true
2015-01,2015,1,1,CA,LIT,Canada,Lithium,USD/ton,16554.9159,22617.7738,CAD,1.366227,18927,18.628,expansion,10.366,false
2015-01,2015,1,1,CA,NIC,Canada,Nickel,USD/ton,10627.7808,14579.3993,CAD,1.37182,8958,20.431,expansion,-24.087,true
2015-01,2015,1,1,CA,REE,Canada,Rare Earth,USD/ton,49085.6198,65825.1853,CAD,1.341028,18453,21.178,expansion,9.079,false
2015-01,2015,1,1,CA,SEM,Canada,Semiconductors,USD/unit,5.9772,8.1546,CAD,1.364284,22672,13.037,expansion,8.676,false
2015-01,2015,1,1,CA,RBR,Canada,Rubber,USD/ton,1542.832,2061.5867,CAD,1.336235,15493,9.571,expansion,10.202,false
2015-01,2015,1,1,CA,TIM,Canada,Timber,USD/m³,383.4804,520.9218,CAD,1.358405,46365,10.348,expansion,9.566,false
2015-01,2015,1,1,CA,CEM,Canada,Cement,USD/ton,133.45,182.0422,CAD,1.364123,31668,7.923,expansion,11.208,false
2015-01,2015,1,1,CA,GLS,Canada,Glass,USD/ton,881.697,1205.3997,CAD,1.367136,15093,8.574,expansion,10.212,false
2015-01,2015,1,1,CA,PAP,Canada,Paper,USD/ton,728.717,987.6024,CAD,1.355262,9590,8.239,expansion,12.11,false
2015-02,2015,2,1,IN,STL,India,Steel,USD/ton,259.7239,21684.0229,INR,83.48875,15842,6.027,expansion,2.934,false
2015-02,2015,2,1,IN,COP,India,Copper,USD/ton,3375.4241,278686.2111,INR,82.563317,40047,8.652,expansion,-1.863,false
2015-02,2015,2,1,IN,PLA,India,Plastic,USD/ton,885.4839,73269.4839,INR,82.745134,30234,4.477,expansion,1.363,false
2015-02,2015,2,1,IN,CTN,India,Cotton,USD/ton,1257.0301,104458.0399,INR,83.099077,21873,7.316,expansion,3.761,false
2015-02,2015,2,1,IN,SLC,India,Silicon,USD/ton,1780.4659,148041.2021,INR,83.147454,23829,9.263,expansion,0.753,false
2015-02,2015,2,1,IN,ALM,India,Aluminum,USD/ton,1073.2672,89241.0304,INR,83.148941,11268,5.749,expansion,2.139,false
2015-02,2015,2,1,IN,LIT,India,Lithium,USD/ton,12403.782,1022949.3658,INR,82.470763,39742,15.324,expansion,0.925,false
2015-02,2015,2,1,IN,NIC,India,Nickel,USD/ton,8023.1199,681121.525,INR,84.894845,27788,13.932,expansion,5.52,false
2015-02,2015,2,1,IN,REE,India,Rare Earth,USD/ton,37747.7131,3149343.9619,INR,83.431384,11278,18.972,expansion,2.776,false
2015-02,2015,2,1,IN,SEM,India,Semiconductors,USD/unit,4.3824,366.8416,INR,83.707368,10656,10.586,expansion,-1.675,false
2015-02,2015,2,1,IN,RBR,India,Rubber,USD/ton,1101.8646,92584.7211,INR,84.025494,41544,6.108,expansion,-0.308,false
2015-02,2015,2,1,IN,TIM,India,Timber,USD/m³,284.1233,23718.7016,INR,83.480301,37285,7.317,expansion,-0.904,false
2015-02,2015,2,1,IN,CEM,India,Cement,USD/ton,96.426,7995.9959,INR,82.923659,4832,4.314,expansion,-0.896,false
2015-02,2015,2,1,IN,GLS,India,Glass,USD/ton,639.8499,52901.3256,INR,82.677708,23288,5.225,expansion,-0.642,false
2015-02,2015,2,1,IN,PAP,India,Paper,USD/ton,534.8477,44371.5735,INR,82.961133,16669,5.099,expansion,3.141,false
2015-02,2015,2,1,CN,STL,China,Steel,USD/ton,267.9777,1915.8624,CNY,7.149336,37464,5.555,expansion,-1.585,false
2015-02,2015,2,1,CN,COP,China,Copper,USD/ton,3671.7757,26082.7392,CNY,7.103576,80262,8.297,expansion,0.848,false
2015-02,2015,2,1,CN,PLA,China,Plastic,USD/ton,930.7193,6644.3052,CNY,7.138892,10725,4.432,expansion,-1.233,false
2015-02,2015,2,1,CN,CTN,China,Cotton,USD/ton,1282.4446,9124.2133,CNY,7.114704,28024,6.093,expansion,-0.265,false
2015-02,2015,2,1,CN,SLC,China,Silicon,USD/ton,1845.1619,13035.6788,CNY,7.064789,13230,10.492,expansion,-4.263,false
2015-02,2015,2,1,CN,ALM,China,Aluminum,USD/ton,1151.1702,8204.8718,CNY,7.127419,47298,5.8,expansion,2.285,false
2015-02,2015,2,1,CN,LIT,China,Lithium,USD/ton,13034.2875,92388.0526,CNY,7.088078,41531,18.094,expansion,8.839,false
2015-02,2015,2,1,CN,NIC,China,Nickel,USD/ton,8742.045,62334.8278,CNY,7.130463,27750,13.278,expansion,3.652,false
2015-02,2015,2,1,CN,REE,China,Rare Earth,USD/ton,38595.4621,269975.1946,CNY,6.994998,25239,18.216,expansion,0.616,false
2015-02,2015,2,1,CN,SEM,China,Semiconductors,USD/unit,4.6875,33.1199,CNY,7.065581,23190,10.292,expansion,0.833,false
2015-02,2015,2,1,CN,RBR,China,Rubber,USD/ton,1247.019,8959.9192,CNY,7.18507,2983,8.46,expansion,7.027,false
2015-02,2015,2,1,CN,TIM,China,Timber,USD/m³,305.6442,2189.9131,CNY,7.16491,6820,7.761,expansion,2.174,false
2015-02,2015,2,1,CN,CEM,China,Cement,USD/ton,101.3047,714.5925,CNY,7.05389,16509,4.026,expansion,0.074,false
2015-02,2015,2,1,CN,GLS,China,Glass,USD/ton,677.5039,4776.6975,CNY,7.050435,5330,5.342,expansion,-0.978,false
2015-02,2015,2,1,CN,PAP,China,Paper,USD/ton,553.3002,3877.4888,CNY,7.00793,18407,4.052,expansion,-0.149,false
2015-02,2015,2,1,US,STL,United States,Steel,USD/ton,366.7401,363.5577,USD,0.991323,2437,6.629,expansion,4.654,false
2015-02,2015,2,1,US,COP,United States,Copper,USD/ton,4849.8865,4943.9137,USD,1.019387,37460,8.095,expansion,-0.272,false
2015-02,2015,2,1,US,PLA,United States,Plastic,USD/ton,1271.2906,1274.2633,USD,1.002338,16544,4.413,expansion,1.18,false
2015-02,2015,2,1,US,CTN,United States,Cotton,USD/ton,1744.3083,1760.6571,USD,1.009373,12152,6.977,expansion,2.793,false
2015-02,2015,2,1,US,SLC,United States,Silicon,USD/ton,2494.1246,2504.7521,USD,1.004261,36030,9.78,expansion,2.227,false
2015-02,2015,2,1,US,ALM,United States,Aluminum,USD/ton,1525.6429,1510.6232,USD,0.990155,26814,5.056,expansion,-0.159,false
2015-02,2015,2,1,US,LIT,United States,Lithium,USD/ton,16992.1667,16976.668,USD,0.999088,15311,16.699,expansion,-4.853,false
2015-02,2015,2,1,US,NIC,United States,Nickel,USD/ton,11997.7711,12021.176,USD,1.001951,25864,14.984,expansion,8.525,false
2015-02,2015,2,1,US,REE,United States,Rare Earth,USD/ton,52134.7969,51918.4524,USD,0.99585,36820,21.328,expansion,9.509,false
2015-02,2015,2,1,US,SEM,United States,Semiconductors,USD/unit,6.4928,6.5502,USD,1.008846,34011,11.51,expansion,4.315,false
2015-02,2015,2,1,US,RBR,United States,Rubber,USD/ton,1645.2589,1632.2332,USD,0.992083,13300,7.836,expansion,5.245,false
2015-02,2015,2,1,US,TIM,United States,Timber,USD/m³,407.5148,401.074,USD,0.984195,47067,7.415,expansion,1.185,false
2015-02,2015,2,1,US,CEM,United States,Cement,USD/ton,139.4679,139.3082,USD,0.998855,32278,5.134,expansion,3.24,false
2015-02,2015,2,1,US,GLS,United States,Glass,USD/ton,915.0496,930.4123,USD,1.016789,25936,5.053,expansion,-0.153,false
2015-02,2015,2,1,US,PAP,United States,Paper,USD/ton,758.6767,768.4944,USD,1.012941,46450,4.957,expansion,2.735,false
2015-02,2015,2,1,DE,STL,Germany,Steel,USD/ton,344.9088,320.2662,EUR,0.928553,25017,5.197,expansion,0.564,false
2015-02,2015,2,1,DE,COP,Germany,Copper,USD/ton,4758.1286,4407.9717,EUR,0.926409,51953,8.24,expansion,0.686,false
2015-02,2015,2,1,DE,PLA,Germany,Plastic,USD/ton,1215.6076,1121.4334,EUR,0.922529,45534,4.643,expansion,-1.837,false
2015-02,2015,2,1,DE,CTN,Germany,Cotton,USD/ton,1660.2599,1532.0475,EUR,0.922776,35149,6.02,expansion,-0.056,false
2015-02,2015,2,1,DE,SLC,Germany,Silicon,USD/ton,2377.4683,2208.8056,EUR,0.929058,35626,10.672,expansion,-4.778,false
2015-02,2015,2,1,DE,ALM,Germany,Aluminum,USD/ton,1463.1805,1355.2483,EUR,0.926234,32624,5.378,expansion,1.079,false
2015-02,2015,2,1,DE,LIT,Germany,Lithium,USD/ton,16739.5431,15501.1303,EUR,0.926019,43885,16.296,expansion,3.702,false
2015-02,2015,2,1,DE,NIC,Germany,Nickel,USD/ton,11029.1912,10201.5743,EUR,0.924961,49504,12.966,expansion,2.76,false
2015-02,2015,2,1,DE,REE,Germany,Rare Earth,USD/ton,47990.8232,44669.3303,EUR,0.930789,43352,18.691,expansion,-1.973,false
2015-02,2015,2,1,DE,SEM,Germany,Semiconductors,USD/unit,6.176,5.6807,EUR,0.919814,4817,12.124,expansion,6.069,false
2015-02,2015,2,1,DE,RBR,Germany,Rubber,USD/ton,1588.4731,1457.9831,EUR,0.917852,28052,6.968,expansion,2.766,false
2015-02,2015,2,1,DE,TIM,Germany,Timber,USD/m³,376.0935,342.3819,EUR,0.910364,12289,7.843,expansion,-2.409,false
2015-02,2015,2,1,DE,CEM,Germany,Cement,USD/ton,133.4484,123.1301,EUR,0.92268,4635,4.048,expansion,0.137,false
2015-02,2015,2,1,DE,GLS,Germany,Glass,USD/ton,895.0249,824.8158,EUR,0.921556,3537,5.93,expansion,2.656,false
2015-02,2015,2,1,DE,PAP,Germany,Paper,USD/ton,720.7741,665.6835,EUR,0.923568,32076,4.464,expansion,-1.325,false
2015-02,2015,2,1,JP,STL,Japan,Steel,USD/ton,348.3312,52077.3091,JPY,149.505151,19385,6.796,expansion,5.131,false
2015-02,2015,2,1,JP,COP,Japan,Copper,USD/ton,4462.2749,664506.7659,JPY,148.91659,100425,8.941,expansion,-2.689,false
2015-02,2015,2,1,JP,PLA,Japan,Plastic,USD/ton,1197.9241,182190.919,JPY,152.088867,3004,4.649,expansion,1.854,false
2015-02,2015,2,1,JP,CTN,Japan,Cotton,USD/ton,1638.0026,243928.3997,JPY,148.918198,22561,6.456,expansion,1.302,false
2015-02,2015,2,1,JP,SLC,Japan,Silicon,USD/ton,2408.0214,355649.9023,JPY,147.693833,42948,9.26,expansion,-0.742,false
2015-02,2015,2,1,JP,ALM,Japan,Aluminum,USD/ton,1467.2899,216945.8997,JPY,147.854832,31372,5.05,expansion,0.144,false
2015-02,2015,2,1,JP,LIT,Japan,Lithium,USD/ton,16459.9198,2493864.8759,JPY,151.511363,34412,17.27,expansion,6.484,false
2015-02,2015,2,1,JP,NIC,Japan,Nickel,USD/ton,11239.1899,1689003.2948,JPY,150.278027,1987,16.212,expansion,12.034,false
2015-02,2015,2,1,JP,REE,Japan,Rare Earth,USD/ton,50209.9873,7538881.6088,JPY,150.147053,42023,18.158,expansion,0.452,false
2015-02,2015,2,1,JP,SEM,Japan,Semiconductors,USD/unit,6.0666,912.5303,JPY,150.418423,9412,11.313,expansion,3.752,false
2015-02,2015,2,1,JP,RBR,Japan,Rubber,USD/ton,1520.7342,224410.9732,JPY,147.567524,29843,6.434,expansion,-1.241,false
2015-02,2015,2,1,JP,TIM,Japan,Timber,USD/m³,380.9939,57446.2084,JPY,150.77988,5787,8.31,expansion,3.742,false
2015-02,2015,2,1,JP,CEM,Japan,Cement,USD/ton,130.402,19494.1,JPY,149.492352,19287,4.456,expansion,1.304,false
2015-02,2015,2,1,JP,GLS,Japan,Glass,USD/ton,890.699,133187.3096,JPY,149.531216,30777,7.032,expansion,5.807,false
2015-02,2015,2,1,JP,PAP,Japan,Paper,USD/ton,704.2055,104939.8789,JPY,149.018824,8503,4.388,expansion,-1.11,false
2015-02,2015,2,1,VN,STL,Vietnam,Steel,USD/ton,263.0939,6491083.7118,VND,24672.120634,2295,6.133,expansion,3.238,false
2015-02,2015,2,1,VN,COP,Vietnam,Copper,USD/ton,3482.578,85115893.4326,VND,24440.484237,19884,8.589,expansion,1.684,false
2015-02,2015,2,1,VN,PLA,Vietnam,Plastic,USD/ton,895.5294,21844442.823,VND,24392.770373,49185,4.143,expansion,-0.407,false
2015-02,2015,2,1,VN,CTN,Vietnam,Cotton,USD/ton,1189.9247,29200310.6755,VND,24539.629278,15588,7.801,expansion,-5.146,false
2015-02,2015,2,1,VN,SLC,Vietnam,Silicon,USD/ton,1838.0919,44928395.2713,VND,24442.953508,30047,11.885,expansion,8.242,false
2015-02,2015,2,1,VN,ALM,Vietnam,Aluminum,USD/ton,1103.9049,27067353.5141,VND,24519.642365,38819,5.043,expansion,0.122,false
2015-02,2015,2,1,VN,LIT,Vietnam,Lithium,USD/ton,13331.9145,320523166.3632,VND,24041.795769,47906,20.139,expansion,14.684,false
2015-02,2015,2,1,VN,NIC,Vietnam,Nickel,USD/ton,8366.5592,205958148.4605,VND,24616.828001,45811,12.215,expansion,0.613,false
2015-02,2015,2,1,VN,REE,Vietnam,Rare Earth,USD/ton,37553.0744,912830359.4044,VND,24307.73975,45235,19.272,expansion,3.634,false
2015-02,2015,2,1,VN,SEM,Vietnam,Semiconductors,USD/unit,4.5323,112237.651,VND,24763.991245,31836,10.481,expansion,-1.375,false
2015-02,2015,2,1,VN,RBR,Vietnam,Rubber,USD/ton,1169.3358,28849373.2769,VND,24671.590205,8528,7.171,expansion,3.347,false
2015-02,2015,2,1,VN,TIM,Vietnam,Timber,USD/m³,284.3509,7053532.114,VND,24805.727801,26593,7.334,expansion,-0.953,false
2015-02,2015,2,1,VN,CEM,Vietnam,Cement,USD/ton,101.5205,2472176.0547,VND,24351.49472,4830,5.528,expansion,4.366,false
2015-02,2015,2,1,VN,GLS,Vietnam,Glass,USD/ton,663.3671,16186965.0075,VND,24401.216202,34767,5.277,expansion,0.793,false
2015-02,2015,2,1,VN,PAP,Vietnam,Paper,USD/ton,525.8364,12992877.6577,VND,24708.971341,47908,4.196,expansion,-0.56,false
2015-02,2015,2,1,BR,STL,Brazil,Steel,USD/ton,280.2047,1389.9404,BRL,4.960445,33905,5.12,expansion,0.343,false
2015-02,2015,2,1,BR,COP,Brazil,Copper,USD/ton,3845.0052,19275.8706,BRL,5.013224,78082,9.54,expansion,4.4,false
2015-02,2015,2,1,BR,PLA,Brazil,Plastic,USD/ton,983.441,4846.15,BRL,4.927748,28851,4.893,expansion,2.551,false
2015-02,2015,2,1,BR,CTN,Brazil,Cotton,USD/ton,1329.0423,6590.9457,BRL,4.959169,5756,6.385,expansion,-1.099,false
2015-02,2015,2,1,BR,SLC,Brazil,Silicon,USD/ton,1984.6556,9862.3562,BRL,4.969304,26617,9.182,expansion,0.521,false
2015-02,2015,2,1,BR,ALM,Brazil,Aluminum,USD/ton,1192.2329,5847.3579,BRL,4.904543,8625,6.359,expansion,3.884,false
2015-02,2015,2,1,BR,LIT,Brazil,Lithium,USD/ton,12762.9292,62348.3088,BRL,4.88511,44027,17.241,expansion,-6.402,false
2015-02,2015,2,1,BR,NIC,Brazil,Nickel,USD/ton,8492.8375,42101.0559,BRL,4.957243,41541,12.618,expansion,1.764,false
2015-02,2015,2,1,BR,REE,Brazil,Rare Earth,USD/ton,43270.2706,212442.8884,BRL,4.909673,37288,19.161,expansion,3.316,false
2015-02,2015,2,1,BR,SEM,Brazil,Semiconductors,USD/unit,4.899,24.3581,BRL,4.972032,24317,10.275,expansion,0.785,false
2015-02,2015,2,1,BR,RBR,Brazil,Rubber,USD/ton,1231.7602,6073.9733,BRL,4.931133,7356,6.05,expansion,0.143,false
2015-02,2015,2,1,BR,TIM,Brazil,Timber,USD/m³,314.7334,1551.6329,BRL,4.929992,39241,7.702,expansion,2.005,false
2015-02,2015,2,1,BR,CEM,Brazil,Cement,USD/ton,106.9175,523.101,BRL,4.892568,35746,4.386,expansion,1.103,false
2015-02,2015,2,1,BR,GLS,Brazil,Glass,USD/ton,683.0149,3398.9099,BRL,4.976333,13597,5.842,expansion,-2.406,false
2015-02,2015,2,1,BR,PAP,Brazil,Paper,USD/ton,566.9954,2810.8995,BRL,4.957534,18555,4.057,expansion,0.162,false
2015-02,2015,2,1,KR,STL,South Korea,Steel,USD/ton,332.7405,448457.1641,KRW,1347.768633,5005,5.186,expansion,0.53,false
2015-02,2015,2,1,KR,COP,South Korea,Copper,USD/ton,4568.1118,5981320.6833,KRW,1309.363912,10415,9.695,expansion,4.842,false
2015-02,2015,2,1,KR,PLA,South Korea,Plastic,USD/ton,1150.8311,1535529.5612,KRW,1334.27883,16155,4.998,expansion,-2.852,false
2015-02,2015,2,1,KR,CTN,South Korea,Cotton,USD/ton,1549.4501,2090135.4085,KRW,1348.953033,48313,6.505,expansion,-1.442,false
2015-02,2015,2,1,KR,SLC,South Korea,Silicon,USD/ton,2259.5628,2945724.0587,KRW,1303.669945,23152,9.254,expansion,-0.727,false
2015-02,2015,2,1,KR,ALM,South Korea,Aluminum,USD/ton,1390.4836,1845467.4157,KRW,1327.212671,44632,5.292,expansion,0.835,false
2015-02,2015,2,1,KR,LIT,South Korea,Lithium,USD/ton,15775.5578,20846744.6212,KRW,1321.458483,4410,16.302,expansion,-3.719,false
2015-02,2015,2,1,KR,NIC,South Korea,Nickel,USD/ton,10213.7593,13665872.9121,KRW,1337.986581,20786,12.132,expansion,0.378,false
2015-02,2015,2,1,KR,REE,South Korea,Rare Earth,USD/ton,48117.4898,63552197.4593,KRW,1320.771257,44273,18.386,expansion,-1.104,false
2015-02,2015,2,1,KR,SEM,South Korea,Semiconductors,USD/unit,5.9125,7877.6642,KRW,1332.375871,18078,10.662,expansion,1.892,false
2015-02,2015,2,1,KR,RBR,South Korea,Rubber,USD/ton,1497.0813,1967044.4855,KRW,1313.919654,4334,6.186,expansion,0.53,false
2015-02,2015,2,1,KR,TIM,South Korea,Timber,USD/m³,379.9986,509747.3149,KRW,1341.445241,29755,8.02,expansion,2.913,false
2015-02,2015,2,1,KR,CEM,South Korea,Cement,USD/ton,128.7875,170394.7919,KRW,1323.069197,40634,4.994,expansion,2.841,false
2015-02,2015,2,1,KR,GLS,South Korea,Glass,USD/ton,839.9142,1107246.8448,KRW,1318.285667,41514,5.507,expansion,-1.448,false
2015-02,2015,2,1,KR,PAP,South Korea,Paper,USD/ton,690.8378,924600.6541,KRW,1338.375825,29233,4.427,expansion,1.219,false
2015-02,2015,2,1,MX,STL,Mexico,Steel,USD/ton,286.8082,4923.6364,MXN,17.166998,38010,5.27,expansion,-0.772,false
2015-02,2015,2,1,MX,COP,Mexico,Copper,USD/ton,3863.5588,66441.4268,MXN,17.19695,12394,8.453,expansion,1.295,false
2015-02,2015,2,1,MX,PLA,Mexico,Plastic,USD/ton,977.9023,16625.2639,MXN,17.000945,27800,4.415,expansion,-1.186,false
2015-02,2015,2,1,MX,CTN,Mexico,Cotton,USD/ton,1364.8175,23475.451,MXN,17.200433,33708,7.077,expansion,3.079,false
2015-02,2015,2,1,MX,SLC,Mexico,Silicon,USD/ton,1991.8026,34592.4397,MXN,17.367403,26388,9.115,expansion,-0.329,false
2015-02,2015,2,1,MX,ALM,Mexico,Aluminum,USD/ton,1207.3816,20867.0843,MXN,17.282924,44792,5.24,expansion,0.686,false
2015-02,2015,2,1,MX,LIT,Mexico,Lithium,USD/ton,13366.5245,229470.2362,MXN,17.167532,46411,17.851,expansion,-8.144,false
2015-02,2015,2,1,MX,NIC,Mexico,Nickel,USD/ton,8955.5058,152476.0151,MXN,17.025952,6810,12.213,expansion,-0.609,false
2015-02,2015,2,1,MX,REE,Mexico,Rare Earth,USD/ton,43965.0083,759149.7911,MXN,17.267136,25113,22.169,expansion,11.911,false
2015-02,2015,2,1,MX,SEM,Mexico,Semiconductors,USD/unit,5.1366,88.4518,MXN,17.219777,2696,11.428,expansion,4.081,false
2015-02,2015,2,1,MX,RBR,Mexico,Rubber,USD/ton,1252.338,21849.7736,MXN,17.447186,25614,6.63,expansion,1.801,false
2015-02,2015,2,1,MX,TIM,Mexico,Timber,USD/m³,312.3905,5366.2268,MXN,17.177945,41451,7.881,expansion,-2.518,false
2015-02,2015,2,1,MX,CEM,Mexico,Cement,USD/ton,106.5734,1846.6531,MXN,17.327527,30850,4.407,expansion,-1.163,false
2015-02,2015,2,1,MX,GLS,Mexico,Glass,USD/ton,722.4387,12427.508,MXN,17.202163,37794,5.148,expansion,0.422,false
2015-02,2015,2,1,MX,PAP,Mexico,Paper,USD/ton,587.4248,10251.5336,MXN,17.451653,6284,4.281,expansion,0.804,false
2015-02,2015,2,1,TH,STL,Thailand,Steel,USD/ton,267.936,9600.1881,THB,35.830151,42637,6.427,expansion,4.077,false
2015-02,2015,2,1,TH,COP,Thailand,Copper,USD/ton,3474.9418,124255.8854,THB,35.757688,108146,8.674,expansion,-1.927,false
2015-02,2015,2,1,TH,PLA,Thailand,Plastic,USD/ton,909.8344,32523.4282,THB,35.746536,47860,4.274,expansion,-0.783,false
2015-02,2015,2,1,TH,CTN,Thailand,Cotton,USD/ton,1252.5277,44806.6044,THB,35.772945,1298,6.74,expansion,2.113,false
2015-02,2015,2,1,TH,SLC,Thailand,Silicon,USD/ton,1856.6577,65849.8453,THB,35.466875,19151,10.11,expansion,3.171,false
2015-02,2015,2,1,TH,ALM,Thailand,Aluminum,USD/ton,1140.0449,40658.609,THB,35.664043,34416,6.275,expansion,3.644,false
2015-02,2015,2,1,TH,LIT,Thailand,Lithium,USD/ton,12967.1133,462507.6738,THB,35.667744,12889,15.153,expansion,0.436,false
2015-02,2015,2,1,TH,NIC,Thailand,Nickel,USD/ton,8285.6487,293415.9133,THB,35.412546,16971,12.808,expansion,2.307,false
2015-02,2015,2,1,TH,REE,Thailand,Rare Earth,USD/ton,38042.7146,1359425.3941,THB,35.734185,38360,19.444,expansion,-4.126,false
2015-02,2015,2,1,TH,SEM,Thailand,Semiconductors,USD/unit,4.6758,167.8042,THB,35.888067,34459,11.832,expansion,5.235,false
2015-02,2015,2,1,TH,RBR,Thailand,Rubber,USD/ton,1168.356,41483.5846,THB,35.505945,34022,6.577,expansion,1.649,false
2015-02,2015,2,1,TH,TIM,Thailand,Timber,USD/m³,290.9081,10310.7978,THB,35.44349,43177,7.237,expansion,-0.678,false
2015-02,2015,2,1,TH,CEM,Thailand,Cement,USD/ton,101.5474,3604.9023,THB,35.499706,45333,5.019,expansion,2.91,false
2015-02,2015,2,1,TH,GLS,Thailand,Glass,USD/ton,671.827,24073.5491,THB,35.832961,16242,5.398,expansion,1.137,false
2015-02,2015,2,1,TH,PAP,Thailand,Paper,USD/ton,540.8058,19382.1784,THB,35.839444,8269,4.704,expansion,-2.012,false
2015-02,2015,2,1,PL,STL,Poland,Steel,USD/ton,301.5484,1201.396,PLN,3.98409,17642,5.138,expansion,-0.393,false
2015-02,2015,2,1,PL,COP,Poland,Copper,USD/ton,4068.0671,16498.4548,PLN,4.0556,21222,8.297,expansion,-0.848,false
2015-02,2015,2,1,PL,PLA,Poland,Plastic,USD/ton,1029.0233,4137.3271,PLN,4.020635,34759,4.763,expansion,-2.18,false
