log_id,timestamp,user_id,user_role,action_type,entity_type,entity_id,field_changed,old_value,new_value,ip_address,user_agent,session_id,result,error_message,duration_ms
LOG-0000167,2022-01-14T13:11:00Z,USR-0002,analyst,LOGOUT,purchase_order,PO-141387,,,,10.212.37.13,Edge/Windows,SES-020165,success,,1153
LOG-0000168,2017-10-02T01:18:00Z,USR-0035,admin,UPDATE,purchase_order,PO-117325,total_usd,pending,,10.158.166.62,Safari/macOS,SES-009012,success,,2307
LOG-0000169,2024-02-07T11:49:00Z,USR-0023,procurement_manager,UPDATE,purchase_order,PO-121893,risk_score,pending,,10.202.159.177,Edge/Windows,SES-005669,success,,788
LOG-0000170,2022-12-14T23:51:00Z,USR-0073,viewer,EXPORT,purchase_order,PO-119292,,,,10.55.113.86,API-client/2.1,SES-007181,success,,2356
LOG-0000171,2022-09-25T17:22:00Z,USR-0035,admin,UPDATE,purchase_order,PO-111307,risk_score,pending,,10.220.93.14,API-client/2.1,SES-016009,success,,483
LOG-0000172,2021-03-04T04:42:00Z,USR-0001,analyst,SUBMIT,purchase_order,PO-102702,,,,10.133.118.131,Safari/macOS,SES-023926,success,,1110
LOG-0000173,2024-05-14T00:13:00Z,USR-0009,viewer,APPROVE,purchase_order,PO-140843,payment_terms,,approved,10.154.162.57,Safari/macOS,SES-022035,success,,2292
LOG-0000174,2015-08-28T16:35:00Z,USR-0058,analyst,SUBMIT,purchase_order,PO-102297,,,,10.2.140.244,Chrome/macOS,SES-014945,success,,1496
LOG-0000175,2024-03-15T11:53:00Z,USR-0032,viewer,UPDATE,purchase_order,PO-131811,payment_terms,pending,,10.118.19.115,Safari/macOS,SES-021859,success,,667
LOG-0000176,2023-03-10T01:13:00Z,USR-0084,admin,VIEW,purchase_order,PO-106342,,,,10.86.150.204,Safari/macOS,SES-012227,success,,1078
LOG-0000177,2019-03-25T10:27:00Z,USR-0066,analyst,CREATE,purchase_order,PO-110306,,,,10.128.117.28,Edge/Windows,SES-021379,success,,570
LOG-0000178,2020-06-05T11:05:00Z,USR-0031,admin,UPDATE,purchase_order,PO-124710,payment_terms,pending,,10.59.72.167,Edge/Windows,SES-000311,success,,651
LOG-0000179,2020-10-16T17:11:00Z,USR-0008,viewer,UPDATE,purchase_order,PO-101107,status,pending,,10.81.14.195,API-client/2.1,SES-006869,success,,1701
LOG-0000180,2020-10-30T11:50:00Z,USR-0046,admin,UPDATE,purchase_order,PO-123567,payment_terms,pending,,10.172.129.78,API-client/2.1,SES-024153,success,,1661
LOG-0000181,2022-01-05T14:54:00Z,USR-0056,viewer,CANCEL,purchase_order,PO-124452,,,,10.180.29.211,Chrome/macOS,SES-021076,failure,permission denied,1494
LOG-0000182,2015-09-13T06:24:00Z,USR-0065,analyst,APPROVE,purchase_order,PO-140351,status,,approved,10.9.153.188,API-client/2.1,SES-024715,success,,926
LOG-0000183,2021-11-05T22:15:00Z,USR-0065,admin,SUBMIT,purchase_order,PO-147144,,,,10.21.198.99,Safari/macOS,SES-020043,success,,2053
LOG-0000184,2016-06-29T14:47:00Z,USR-0066,analyst,UPDATE,purchase_order,PO-129522,status,pending,,10.72.239.184,API-client/2.1,SES-000344,success,,1090
LOG-0000185,2020-12-03T06:39:00Z,USR-0075,procurement_manager,ARCHIVE,purchase_order,PO-100648,,,,10.160.179.170,Edge/Windows,SES-003752,success,,1624
LOG-0000186,2017-08-12T04:14:00Z,USR-0078,procurement_manager,UPDATE,purchase_order,PO-104242,total_usd,pending,,10.95.190.77,Edge/Windows,SES-008856,success,,1821
LOG-0000187,2023-04-05T16:31:00Z,USR-0019,analyst,VIEW,purchase_order,PO-145742,,,,10.15.139.122,Safari/macOS,SES-023820,success,,841
LOG-0000188,2015-05-23T01:23:00Z,USR-0072,admin,VIEW,purchase_order,PO-115357,,,,10.125.243.200,Chrome/macOS,SES-002829,success,,157
LOG-0000189,2023-08-31T22:08:00Z,USR-0046,procurement_manager,VIEW,purchase_order,PO-127695,,,,10.181.180.177,Safari/macOS,SES-021637,failure,permission denied,451
LOG-0000190,2022-03-30T02:36:00Z,USR-0042,viewer,VIEW,purchase_order,PO-138490,,,,10.191.141.140,API-client/2.1,SES-010548,success,,1270
LOG-0000191,2017-03-30T15:11:00Z,USR-0042,analyst,VIEW,purchase_order,PO-143981,,,,10.64.227.75,Edge/Windows,SES-018724,success,,164
LOG-0000192,2017-01-09T18:25:00Z,USR-0022,admin,APPROVE,purchase_order,PO-131596,status,,approved,10.105.211.32,API-client/2.1,SES-024705,success,,103
LOG-0000193,2021-09-20T20:29:00Z,USR-0027,viewer,APPROVE,purchase_order,PO-104965,total_usd,,approved,10.71.224.209,Chrome/macOS,SES-005803,success,,1414
LOG-0000194,2021-08-11T07:35:00Z,USR-0069,analyst,UPDATE,purchase_order,PO-101198,status,pending,,10.50.44.33,Safari/macOS,SES-016492,success,,975
LOG-0000195,2020-07-31T18:01:00Z,USR-0055,viewer,UPDATE,purchase_order,PO-127762,status,pending,,10.180.41.242,Edge/Windows,SES-009322,success,,1966
LOG-0000196,2015-10-19T07:44:00Z,USR-0064,viewer,VIEW,purchase_order,PO-102207,,,,10.112.22.154,Safari/macOS,SES-019671,success,,1735
LOG-0000197,2015-10-11T22:01:00Z,USR-0010,procurement_manager,CREATE,purchase_order,PO-120998,,,,10.152.36.130,API-client/2.1,SES-013885,success,,1698
LOG-0000198,2023-01-18T00:40:00Z,USR-0011,analyst,LOGIN,purchase_order,PO-111469,,,,10.190.16.84,API-client/2.1,SES-018359,success,,2025
LOG-0000199,2024-05-27T21:29:00Z,USR-0029,viewer,REJECT,purchase_order,PO-119018,total_usd,,,10.143.190.116,Chrome/macOS,SES-010454,success,,2295
LOG-0000200,2023-03-06T03:57:00Z,USR-0032,admin,SUBMIT,purchase_order,PO-140216,,,,10.139.55.170,Edge/Windows,SES-015542,success,,617
LOG-0000201,2024-06-09T17:42:00Z,USR-0008,viewer,CREATE,purchase_order,PO-139485,,,,10.100.58.146,Chrome/macOS,SES-009931,success,,2170
LOG-0000202,2017-05-04T20:11:00Z,USR-0023,procurement_manager,LOGOUT,purchase_order,PO-115518,,,,10.185.252.89,Chrome/macOS,SES-020226,success,,899
LOG-0000203,2019-10-17T08:18:00Z,USR-0042,admin,LOGIN,purchase_order,PO-134290,,,,10.189.218.201,Chrome/macOS,SES-018567,success,,176
LOG-0000204,2015-05-12T04:49:00Z,USR-0081,analyst,VIEW,purchase_order,PO-122627,,,,10.120.238.127,Safari/macOS,SES-019080,success,,770
LOG-0000205,2017-07-08T13:01:00Z,USR-0065,viewer,LOGIN,purchase_order,PO-140270,,,,10.27.160.9,API-client/2.1,SES-015941,success,,595
LOG-0000206,2021-08-07T10:43:00Z,USR-0021,procurement_manager,CREATE,purchase_order,PO-117563,,,,10.56.47.101,Edge/Windows,SES-006068,success,,1779
LOG-0000207,2016-02-14T13:28:00Z,USR-0064,procurement_manager,UPDATE,purchase_order,PO-131747,risk_score,pending,,10.124.90.115,API-client/2.1,SES-005670,success,,661
LOG-0000208,2024-05-07T01:22:00Z,USR-0019,analyst,UPDATE,purchase_order,PO-129687,status,pending,,10.46.145.44,Safari/macOS,SES-005692,success,,580
LOG-0000209,2023-05-19T21:17:00Z,USR-0049,analyst,UPDATE,purchase_order,PO-124052,risk_score,pending,,10.21.204.103,Chrome/macOS,SES-010274,success,,2221
LOG-0000210,2016-01-23T05:31:00Z,USR-0006,analyst,VIEW,purchase_order,PO-142161,,,,10.43.142.28,Chrome/macOS,SES-023872,success,,875
LOG-0000211,2023-08-05T22:21:00Z,USR-0068,analyst,LOGOUT,purchase_order,PO-103940,,,,10.136.96.119,Safari/macOS,SES-021681,success,,1199
LOG-0000212,2015-01-01T17:50:00Z,USR-0017,admin,LOGIN,purchase_order,PO-102187,,,,10.72.99.6,API-client/2.1,SES-014423,success,,1546
LOG-0000213,2020-02-03T05:55:00Z,USR-0065,viewer,LOGIN,purchase_order,PO-130093,,,,10.169.160.21,API-client/2.1,SES-007550,success,,2129
LOG-0000214,2017-02-09T06:11:00Z,USR-0018,viewer,CREATE,purchase_order,PO-131625,,,,10.185.135.133,API-client/2.1,SES-011871,success,,1291
LOG-0000215,2024-05-21T11:37:00Z,USR-0002,procurement_manager,UPDATE,purchase_order,PO-123116,status,pending,,10.60.176.152,API-client/2.1,SES-015239,success,,1391
LOG-0000216,2016-11-28T03:54:00Z,USR-0010,procurement_manager,VIEW,purchase_order,PO-135077,,,,10.66.220.38,API-client/2.1,SES-001047,success,,2204
LOG-0000217,2015-06-12T22:40:00Z,USR-0051,viewer,UPDATE,purchase_order,PO-124391,status,pending,,10.134.70.40,Safari/macOS,SES-020937,success,,228
LOG-0000218,2019-01-04T17:10:00Z,USR-0058,viewer,UPDATE,purchase_order,PO-134927,total_usd,pending,,10.104.202.115,API-client/2.1,SES-021212,success,,951
LOG-0000219,2017-02-02T08:01:00Z,USR-0072,admin,VIEW,purchase_order,PO-148552,,,,10.217.53.11,API-client/2.1,SES-002788,success,,1454
LOG-0000220,2024-05-28T10:47:00Z,USR-0015,analyst,UPDATE,purchase_order,PO-137054,total_usd,pending,,10.60.250.65,Edge/Windows,SES-014581,success,,1118
LOG-0000221,2017-05-15T09:14:00Z,USR-0005,admin,UPDATE,purchase_order,PO-105444,risk_score,pending,,10.185.24.152,API-client/2.1,SES-014147,success,,1842
LOG-0000222,2019-05-04T22:12:00Z,USR-0011,viewer,EXPORT,purchase_order,PO-119838,,,,10.4.185.159,Chrome/macOS,SES-010272,success,,1757
LOG-0000223,2022-05-26T19:29:00Z,USR-0040,admin,EXPORT,purchase_order,PO-102023,,,,10.52.225.182,Chrome/macOS,SES-003290,success,,2260
LOG-0000224,2022-09-19T21:47:00Z,USR-0031,viewer,UPDATE,purchase_order,PO-108585,payment_terms,pending,,10.110.143.90,API-client/2.1,SES-006143,success,,2252
LOG-0000225,2023-04-02T16:00:00Z,USR-0046,procurement_manager,UPDATE,purchase_order,PO-137179,risk_score,pending,,10.218.75.68,Edge/Windows,SES-008240,success,,587
LOG-0000226,2022-10-13T21:54:00Z,USR-0018,viewer,VIEW,purchase_order,PO-137718,,,,10.103.206.75,Safari/macOS,SES-024058,success,,2222
LOG-0000227,2023-05-14T03:02:00Z,USR-0061,viewer,LOGOUT,purchase_order,PO-131267,,,,10.126.241.236,API-client/2.1,SES-002657,success,,2169
LOG-0000228,2017-11-24T13:18:00Z,USR-0034,viewer,LOGIN,purchase_order,PO-131501,,,,10.65.171.178,Chrome/macOS,SES-012023,success,,558
LOG-0000229,2022-03-21T21:54:00Z,USR-0060,viewer,VIEW,purchase_order,PO-143035,,,,10.200.5.36,Edge/Windows,SES-017883,success,,1634
LOG-0000230,2019-02-21T19:05:00Z,USR-0002,admin,UPDATE,purchase_order,PO-139121,total_usd,pending,,10.151.222.28,Safari/macOS,SES-009489,success,,857
LOG-0000231,2018-04-04T03:32:00Z,USR-0038,analyst,UPDATE,purchase_order,PO-149171,risk_score,pending,,10.84.91.201,Safari/macOS,SES-008675,success,,1234
LOG-0000232,2018-12-26T00:59:00Z,USR-0002,analyst,UPDATE,purchase_order,PO-138943,risk_score,pending,,10.181.216.73,Safari/macOS,SES-013695,success,,749
LOG-0000233,2018-01-23T11:49:00Z,USR-0009,viewer,CREATE,purchase_order,PO-106740,,,,10.83.11.5,Chrome/macOS,SES-010782,success,,480
LOG-0000234,2021-08-05T04:37:00Z,USR-0044,procurement_manager,EXPORT,purchase_order,PO-131348,,,,10.211.225.167,Edge/Windows,SES-000442,success,,943
LOG-0000235,2018-11-19T18:17:00Z,USR-0056,admin,EXPORT,purchase_order,PO-104449,,,,10.115.38.107,Chrome/macOS,SES-004192,success,,1133
LOG-0000236,2020-07-27T12:56:00Z,USR-0055,viewer,CREATE,purchase_order,PO-143005,,,,10.188.246.113,Chrome/macOS,SES-002249,success,,1440
LOG-0000237,2015-11-04T10:27:00Z,USR-0052,procurement_manager,VIEW,purchase_order,PO-112003,,,,10.91.158.89,Safari/macOS,SES-009547,success,,1076
LOG-0000238,2023-06-30T14:22:00Z,USR-0046,analyst,APPROVE,purchase_order,PO-101074,payment_terms,,approved,10.184.190.10,Safari/macOS,SES-011841,success,,2239
LOG-0000239,2018-11-07T22:52:00Z,USR-0078,viewer,CREATE,purchase_order,PO-121881,,,,10.8.27.200,API-client/2.1,SES-005245,success,,1507
LOG-0000240,2023-11-25T11:11:00Z,USR-0038,admin,VIEW,purchase_order,PO-134282,,,,10.35.130.215,Safari/macOS,SES-005490,success,,1360
LOG-0000241,2023-10-13T08:36:00Z,USR-0013,admin,EXPORT,purchase_order,PO-116861,,,,10.116.203.149,Chrome/macOS,SES-007344,success,,389
LOG-0000242,2019-02-05T18:23:00Z,USR-0025,analyst,UPDATE,purchase_order,PO-116362,total_usd,pending,,10.139.112.91,API-client/2.1,SES-022345,success,,664
LOG-0000243,2015-11-20T07:30:00Z,USR-0014,admin,UPDATE,purchase_order,PO-123853,risk_score,pending,,10.167.229.128,Edge/Windows,SES-005072,success,,873
LOG-0000244,2022-03-30T18:26:00Z,USR-0003,admin,ARCHIVE,purchase_order,PO-132658,,,,10.159.164.29,Edge/Windows,SES-019918,success,,1690
LOG-0000245,2023-02-27T14:15:00Z,USR-0018,viewer,VIEW,purchase_order,PO-106557,,,,10.6.31.91,API-client/2.1,SES-014729,success,,2038
LOG-0000246,2024-02-07T15:06:00Z,USR-0053,analyst,UPDATE,purchase_order,PO-132241,risk_score,pending,,10.158.107.237,Edge/Windows,SES-004309,success,,126
LOG-0000247,2021-02-17T06:44:00Z,USR-0080,admin,EXPORT,purchase_order,PO-132918,,,,10.7.134.66,Chrome/macOS,SES-011782,success,,56
LOG-0000248,2023-11-05T19:19:00Z,USR-0031,admin,UPDATE,purchase_order,PO-138233,total_usd,pending,,10.69.85.191,API-client/2.1,SES-007344,success,,901
LOG-0000249,2017-02-05T21:14:00Z,USR-0013,procurement_manager,SUBMIT,purchase_order,PO-115988,,,,10.71.180.120,API-client/2.1,SES-012332,success,,2154
LOG-0000250,2024-09-11T01:51:00Z,USR-0061,viewer,VIEW,purchase_order,PO-128239,,,,10.205.114.111,API-client/2.1,SES-014995,success,,95
LOG-0000251,2019-03-16T06:33:00Z,USR-0045,analyst,CREATE,purchase_order,PO-141086,,,,10.212.27.85,Edge/Windows,SES-009266,success,,1278
LOG-0000252,2023-04-19T06:47:00Z,USR-0079,admin,UPDATE,purchase_order,PO-123686,status,pending,,10.41.104.55,Chrome/macOS,SES-022087,success,,796
LOG-0000253,2017-04-21T16:34:00Z,USR-0066,viewer,CREATE,customer,CUS-0105,,,,10.211.134.19,Chrome/macOS,SES-024550,success,,1914
LOG-0000254,2024-01-30T06:05:00Z,USR-0042,viewer,UPDATE,purchase_order,PO-143819,payment_terms,pending,,10.136.52.195,Chrome/macOS,SES-017403,success,,2142
LOG-0000255,2016-03-09T09:28:00Z,USR-0067,procurement_manager,UPDATE,purchase_order,PO-115642,payment_terms,pending,,10.158.65.172,Edge/Windows,SES-019472,success,,1148
LOG-0000256,2020-12-20T08:12:00Z,USR-0028,procurement_manager,UPDATE,purchase_order,PO-133020,status,pending,,10.159.209.238,Chrome/macOS,SES-014056,success,,1607
LOG-0000257,2019-02-05T06:07:00Z,USR-0032,analyst,VIEW,purchase_order,PO-111065,,,,10.66.160.142,API-client/2.1,SES-007721,success,,491
LOG-0000258,2024-07-30T02:50:00Z,USR-0052,procurement_manager,DELETE,purchase_order,PO-112766,,,,10.125.157.75,Chrome/macOS,SES-012310,success,,767
LOG-0000259,2020-06-03T03:37:00Z,USR-0075,analyst,REJECT,purchase_order,PO-141200,payment_terms,,,10.76.151.25,Chrome/macOS,SES-001051,success,,2126
LOG-0000260,2018-05-19T13:50:00Z,USR-0064,viewer,UPDATE,purchase_order,PO-135709,payment_terms,pending,,10.206.67.199,API-client/2.1,SES-019260,success,,1406
LOG-0000261,2018-03-14T10:09:00Z,USR-0071,admin,VIEW,purchase_order,PO-121979,,,,10.12.148.97,Edge/Windows,SES-022887,success,,1909
LOG-0000262,2017-06-16T10:51:00Z,USR-0037,procurement_manager,UPDATE,purchase_order,PO-129499,risk_score,pending,,10.186.84.93,Edge/Windows,SES-009334,success,,1951
LOG-0000263,2017-03-26T06:07:00Z,USR-0079,viewer,UPDATE,purchase_order,PO-148210,risk_score,pending,,10.145.156.48,Edge/Windows,SES-011790,success,,1263
LOG-0000264,2015-05-14T19:53:00Z,USR-0039,analyst,REJECT,purchase_order,PO-129892,risk_score,,,10.207.245.59,API-client/2.1,SES-019802,success,,1366
LOG-0000265,2016-04-09T15:37:00Z,USR-0054,procurement_manager,VIEW,purchase_order,PO-136993,,,,10.86.164.148,Safari/macOS,SES-011820,success,,1973
LOG-0000266,2016-01-04T15:00:00Z,USR-0030,procurement_manager,UPDATE,purchase_order,PO-111762,status,pending,,10.15.208.34,Safari/macOS,SES-016881,success,,1221
LOG-0000267,2018-04-01T19:40:00Z,USR-0044,admin,EXPORT,purchase_order,PO-140452,,,,10.185.143.111,Chrome/macOS,SES-021758,success,,1547
LOG-0000268,2019-08-31T21:09:00Z,USR-0004,viewer,VIEW,purchase_order,PO-141850,,,,10.116.53.55,Chrome/macOS,SES-017736,success,,1781
LOG-0000269,2018-07-04T01:25:00Z,USR-0055,analyst,CREATE,purchase_order,PO-105418,,,,10.125.105.42,Chrome/macOS,SES-001320,success,,1229
LOG-0000270,2024-09-15T12:29:00Z,USR-0055,analyst,VIEW,purchase_order,PO-102713,,,,10.79.205.92,API-client/2.1,SES-009306,success,,288
LOG-0000271,2021-06-01T09:36:00Z,USR-0066,admin,VIEW,purchase_order,PO-133444,,,,10.155.110.131,API-client/2.1,SES-024521,success,,2239
LOG-0000272,2015-12-31T02:23:00Z,USR-0031,viewer,EXPORT,purchase_order,PO-145278,,,,10.2.218.116,API-client/2.1,SES-009570,success,,1224
LOG-0000273,2016-07-14T05:11:00Z,USR-0019,analyst,CREATE,purchase_order,PO-112417,,,,10.80.88.127,Chrome/macOS,SES-019330,success,,1194
LOG-0000274,2019-08-29T01:12:00Z,USR-0022,viewer,LOGIN,purchase_order,PO-112930,,,,10.107.1.18,Edge/Windows,SES-000018,success,,1532
LOG-0000275,2022-05-29T12:54:00Z,USR-0052,viewer,LOGIN,purchase_order,PO-100948,,,,10.21.125.204,API-client/2.1,SES-011005,success,,1755
LOG-0000276,2016-08-06T15:56:00Z,USR-0010,analyst,UPDATE,purchase_order,PO-113006,risk_score,pending,,10.187.141.141,Edge/Windows,SES-015911,success,,2088
LOG-0000277,2023-03-08T21:58:00Z,USR-0047,viewer,CREATE,purchase_order,PO-141469,,,,10.93.205.176,API-client/2.1,SES-001919,success,,1495
LOG-0000278,2018-03-12T15:07:00Z,USR-0009,analyst,UPDATE,purchase_order,PO-144309,total_usd,pending,,10.92.164.153,Edge/Windows,SES-019461,success,,380
LOG-0000279,2024-02-08T13:04:00Z,USR-0081,procurement_manager,UPDATE,purchase_order,PO-100947,payment_terms,pending,,10.182.135.172,Chrome/macOS,SES-019385,success,,1128
LOG-0000280,2016-08-22T07:30:00Z,USR-0063,admin,ARCHIVE,purchase_order,PO-133497,,,,10.127.204.217,Edge/Windows,SES-010916,success,,2136
LOG-0000281,2020-12-02T01:50:00Z,USR-0021,viewer,CREATE,purchase_order,PO-125357,,,,10.108.45.132,Safari/macOS,SES-020657,success,,762
LOG-0000282,2024-08-28T22:21:00Z,USR-0009,analyst,DELETE,purchase_order,PO-134203,,,,10.75.164.245,API-client/2.1,SES-001238,success,,285
LOG-0000283,2024-07-23T06:40:00Z,USR-0033,viewer,CREATE,purchase_order,PO-148060,,,,10.151.76.211,API-client/2.1,SES-000498,success,,2304
LOG-0000284,2016-06-15T08:05:00Z,USR-0034,procurement_manager,VIEW,purchase_order,PO-115552,,,,10.22.137.205,API-client/2.1,SES-022912,success,,187
LOG-0000285,2015-10-01T08:35:00Z,USR-0045,procurement_manager,VIEW,purchase_order,PO-109650,,,,10.12.89.78,Chrome/macOS,SES-012195,success,,1538
LOG-0000286,2023-06-08T21:48:00Z,USR-0036,procurement_manager,UPDATE,purchase_order,PO-113308,risk_score,pending,,10.200.106.133,Chrome/macOS,SES-001060,success,,2199
LOG-0000287,2019-07-08T15:57:00Z,USR-0022,viewer,APPROVE,purchase_order,PO-102806,status,,approved,10.88.71.213,Safari/macOS,SES-014809,success,,849
LOG-0000288,2024-09-12T08:18:00Z,USR-0053,admin,VIEW,purchase_order,PO-135010,,,,10.109.66.237,Safari/macOS,SES-012049,success,,1960
LOG-0000289,2022-09-23T10:34:00Z,USR-0012,procurement_manager,CREATE,purchase_order,PO-127585,,,,10.29.122.72,Edge/Windows,SES-002001,success,,784
LOG-0000290,2015-10-22T13:02:00Z,USR-0057,analyst,EXPORT,purchase_order,PO-140879,,,,10.10.202.166,Edge/Windows,SES-017849,success,,1217
LOG-0000291,2016-03-21T07:01:00Z,USR-0050,admin,VIEW,purchase_order,PO-142995,,,,10.9.11.145,Edge/Windows,SES-007665,success,,1986
LOG-0000292,2017-04-04T07:11:00Z,USR-0051,admin,VIEW,purchase_order,PO-110901,,,,10.100.145.27,API-client/2.1,SES-003001,success,,1286
LOG-0000293,2022-07-19T06:05:00Z,USR-0021,analyst,LOGOUT,purchase_order,PO-102325,,,,10.19.30.69,Chrome/macOS,SES-013178,success,,2076
LOG-0000294,2021-10-05T12:36:00Z,USR-0044,procurement_manager,UPDATE,purchase_order,PO-122915,risk_score,pending,,10.194.232.219,Edge/Windows,SES-012656,success,,2378
LOG-0000295,2020-12-14T09:23:00Z,USR-0049,procurement_manager,UPDATE,purchase_order,PO-115259,risk_score,pending,,10.119.109.111,Chrome/macOS,SES-006191,success,,116
LOG-0000296,2017-08-09T17:12:00Z,USR-0067,viewer,CREATE,purchase_order,PO-123696,,,,10.179.124.203,Chrome/macOS,SES-017860,success,,1734
LOG-0000297,2021-03-01T16:54:00Z,USR-0062,procurement_manager,VIEW,purchase_order,PO-127208,,,,10.79.26.149,Safari/macOS,SES-000238,success,,537
LOG-0000298,2024-08-10T10:54:00Z,USR-0067,viewer,VIEW,purchase_order,PO-106653,,,,10.115.119.44,Safari/macOS,SES-016922,success,,2031
LOG-0000299,2017-09-03T22:35:00Z,USR-0075,procurement_manager,LOGIN,purchase_order,PO-119332,,,,10.119.165.212,API-client/2.1,SES-024658,success,,426
LOG-0000300,2024-01-28T18:50:00Z,USR-0046,analyst,VIEW,purchase_order,PO-114993,,,,10.98.28.233,API-client/2.1,SES-017333,success,,95
LOG-0000301,2024-04-02T11:06:00Z,USR-0037,admin,UPDATE,purchase_order,PO-100419,payment_terms,pending,,10.36.196.128,Edge/Windows,SES-009604,success,,618
LOG-0000302,2022-07-26T00:08:00Z,USR-0031,procurement_manager,VIEW,purchase_order,PO-144979,,,,10.157.73.216,API-client/2.1,SES-009153,success,,2318
LOG-0000303,2017-11-04T18:01:00Z,USR-0074,analyst,UPDATE,purchase_order,PO-146725,total_usd,pending,,10.187.246.191,Safari/macOS,SES-013503,success,,689
LOG-0000304,2022-09-12T17:35:00Z,USR-0024,analyst,VIEW,purchase_order,PO-121562,,,,10.214.93.72,Chrome/macOS,SES-009583,success,,1998
LOG-0000305,2019-02-08T02:18:00Z,USR-0041,analyst,LOGIN,purchase_order,PO-142547,,,,10.38.59.248,Safari/macOS,SES-022526,success,,1625
LOG-0000306,2024-02-12T05:08:00Z,USR-0009,viewer,UPDATE,purchase_order,PO-110042,total_usd,pending,,10.118.189.215,Edge/Windows,SES-024626,success,,1821
LOG-0000307,2019-06-12T13:33:00Z,USR-0031,viewer,VIEW,purchase_order,PO-104820,,,,10.172.31.247,Chrome/macOS,SES-009590,success,,504
LOG-0000308,2017-09-05T15:10:00Z,USR-0015,procurement_manager,SUBMIT,purchase_order,PO-148527,,,,10.155.75.242,Edge/Windows,SES-014967,success,,345
LOG-0000309,2023-11-08T12:33:00Z,USR-0058,viewer,VIEW,purchase_order,PO-122954,,,,10.78.176.244,API-client/2.1,SES-018118,success,,137
LOG-0000310,2019-06-14T03:15:00Z,USR-0010,analyst,UPDATE,purchase_order,PO-104884,total_usd,pending,,10.167.40.5,Chrome/macOS,SES-002162,success,,1353
LOG-0000311,2019-04-29T18:37:00Z,USR-0074,viewer,CREATE,purchase_order,PO-103628,,,,10.64.135.12,Edge/Windows,SES-004712,success,,1930
