date,supplier_id,country_code,quality_score,delivery_score,cost_score,sustainability_score,overall_score,response_time_hours,on_time_delivery_rate,on_time_delivery,order_accuracy,fill_rate,defect_rate_ppm,defect_rate_pct,response_rate,dispute_count,escalation_count,avg_resolution_days,orders_count,revenue_generated,kpi_compliance,audit_score,incidents_count
2015-01,SUP-0152,BR,88.95,92.0,80.2,83.53,86.17,8.5,92.0,92.0,85.8,90.12,12038,1.204,96.93,2,0,9.95,49,93614.32,84.53,97.52,0
2015-01,SUP-0153,BR,94.43,69.69,81.66,83.56,82.34,40.4,69.69,69.69,97.41,72.43,11369,1.137,84.36,0,0,8.28,23,831022.03,75.49,85.41,0
2015-01,SUP-0154,BR,92.71,90.32,69.08,58.68,77.7,6.0,90.32,90.32,93.34,88.01,7445,0.745,92.55,1,0,1.36,69,898835.36,76.36,96.68,0
2015-01,SUP-0155,BR,93.06,72.21,84.19,67.77,79.31,12.1,72.21,72.21,92.02,74.27,11017,1.102,92.97,0,0,12.95,74,1007759.18,76.18,100,0
2015-01,SUP-0156,BR,89.63,79.83,59.81,75.8,76.27,42.4,79.83,79.83,87.9,76.64,18205,1.821,79.92,1,0,7.08,17,748837.61,78.02,98.94,0
2015-01,SUP-0157,BR,90.81,95.87,67.1,78.83,83.15,31.5,95.87,95.87,91.38,96.33,11362,1.136,85.55,0,0,13.37,29,1360561.09,86.8,85.56,0
2015-01,SUP-0158,BR,81.3,83.46,75.41,74.99,78.79,29.7,83.46,83.46,81.33,81.31,19792,1.979,85.75,0,0,13.8,64,1257946.75,77.61,77.71,2
2015-01,SUP-0159,BR,77.38,82.5,70.27,81.4,77.89,32.4,82.5,82.5,77.94,85.89,20070,2.007,83.65,0,0,13.89,50,1758647.71,75.33,76.49,0
2015-01,SUP-0160,BR,92.87,84.66,78.87,55.12,77.88,30.3,84.66,84.66,91.07,85.02,9262,0.926,85.65,0,0,2.53,45,1157602.14,77.35,96.22,0
2015-01,SUP-0161,MX,85.59,84.83,70.78,83.68,81.22,34.8,84.83,84.83,87.41,87.48,14830,1.483,81.3,0,0,8.89,59,1892161.17,81.7,85.58,0
2015-01,SUP-0162,MX,99.92,83.72,71.62,72.66,81.98,15.3,83.72,83.72,98.42,84.5,7980,0.798,92.16,0,0,13.89,18,63732.82,84.24,100,0
2015-01,SUP-0163,MX,91.48,87.93,75.74,79.14,83.57,33.2,87.93,87.93,92.66,85.26,14002,1.4,85.15,0,0,9.03,78,809904.29,86.04,86.58,0
2015-01,SUP-0164,MX,95.8,82.46,86.22,75.59,85.02,25.0,82.46,82.46,91.44,82.78,8631,0.863,88.05,0,0,5.87,48,1380124.85,81.85,100,0
2015-01,SUP-0165,MX,85.32,77.77,63.67,76.99,75.94,4.5,77.77,77.77,82.31,80.04,20880,2.088,94.4,0,0,5.78,11,903384.33,77.03,82.09,0
2015-01,SUP-0166,MX,77.74,83.03,75.49,88.79,81.26,24.7,83.03,83.03,79.69,86.98,21006,2.101,90.54,0,0,1.24,21,1380082.85,82.99,81.7,0
2015-01,SUP-0167,MX,89.52,92.74,86.87,70.77,84.97,26.5,92.74,92.74,90.27,92.29,10958,1.096,88.51,0,0,5.06,45,450833.19,79.68,92.58,1
2015-01,SUP-0168,MX,91.47,88.49,60.86,66.08,76.72,6.5,88.49,88.49,95.16,85.9,13783,1.378,100,0,0,9.49,16,1467330.21,75.36,99.36,0
2015-01,SUP-0169,MX,94.4,90.38,72.42,67.96,81.29,41.2,90.38,90.38,94.17,91.01,5738,0.574,81.0,0,0,13.78,39,1797555.07,81.64,100,0
2015-01,SUP-0170,MX,76.81,85.53,74.66,73.36,77.59,21.4,85.53,85.53,77.83,82.58,21431,2.143,87.65,0,0,13.71,66,1995597.61,79.57,75.03,0
2015-01,SUP-0171,TH,79.66,80.52,71.45,68.8,75.11,13.1,80.52,80.52,78.52,78.66,17914,1.791,94.63,0,1,2.69,5,1963678.54,73.06,78.83,0
2015-01,SUP-0172,TH,87.15,85.11,57.13,59.58,72.24,8.6,85.11,85.11,88.37,81.3,18272,1.827,95.69,0,1,12.82,56,1521089.33,74.05,94.85,0
2015-01,SUP-0173,TH,94.31,93.54,63.3,77.6,82.18,16.6,93.54,93.54,92.39,96.66,14285,1.428,96.67,3,0,9.87,19,1176637.98,81.11,96.62,1
2015-01,SUP-0174,TH,80.95,90.89,78.16,62.93,78.23,35.1,90.89,90.89,78.28,89.61,24509,2.451,81.91,0,0,12.78,9,104128.86,78.64,75.49,0
2015-01,SUP-0175,TH,84.81,79.06,61.65,76.03,75.39,9.2,79.06,79.06,82.7,78.69,19156,1.916,93.38,0,0,4.89,12,1846720.86,78.71,85.54,2
2015-01,SUP-0176,TH,88.73,89.85,81.73,60.6,80.23,10.6,89.85,89.85,89.27,94.52,9485,0.948,94.54,1,0,9.86,66,576490.83,81.51,96.68,0
2015-01,SUP-0177,TH,89.4,85.7,71.32,86.13,83.14,46.6,85.7,85.7,90.87,85.13,16862,1.686,80.57,0,0,2.34,6,891296.72,81.21,91.05,0
2015-01,SUP-0178,TH,86.42,91.31,89.37,75.48,85.64,37.3,91.31,91.31,87.37,90.61,17625,1.763,80.36,2,0,8.25,7,35876.44,79.19,91.29,0
2015-01,SUP-0179,PL,87.52,75.94,80.27,66.4,77.53,8.3,75.94,75.94,88.17,75.53,14548,1.455,92.65,0,0,13.84,5,26077.91,77.94,92.44,0
2015-01,SUP-0180,PL,97.14,86.14,75.44,63.18,80.48,7.2,86.14,86.14,98.03,84.43,4618,0.462,97.1,0,0,13.8,31,598467.95,81.22,100,2
2015-01,SUP-0181,PL,84.7,80.32,90.15,60.32,78.87,31.6,80.32,80.32,83.33,82.39,16791,1.679,81.73,0,0,13.88,71,987308.31,79.98,80.56,0
2015-01,SUP-0182,PL,96.87,81.87,81.78,75.23,83.94,18.6,81.87,81.87,93.03,82.12,8900,0.89,90.61,0,0,10.09,47,1354050.46,83.86,97.33,1
2015-01,SUP-0183,PL,100,88.06,74.29,75.62,84.49,44.5,88.06,88.06,100,88.78,3193,0.319,80.01,1,0,10.05,29,848173.38,80.1,100,0
2015-01,SUP-0184,PL,95.74,81.1,100,77.6,88.61,7.3,81.1,81.1,98.9,81.08,9669,0.967,94.91,0,1,10.79,37,1117460.8,88.77,89.05,0
2015-01,SUP-0185,PL,90.18,84.91,76.72,54.39,76.55,13.6,84.91,84.91,89.82,80.34,8995,0.9,93.16,0,0,12.83,61,1997369.99,81.19,91.89,1
2015-01,SUP-0186,PL,82.59,92.28,75.71,68.33,79.73,31.7,92.28,92.28,80.46,92.31,16287,1.629,85.26,0,0,8.79,21,1494305.35,75.89,88.09,0
2015-01,SUP-0187,TR,100,83.16,51.09,63.31,74.39,40.1,83.16,83.16,99.62,82.75,8873,0.887,80.15,1,0,3.6,39,1101202.41,73.08,95.31,0
2015-01,SUP-0188,TR,77.33,66.8,79.75,63.61,71.87,23.8,66.8,66.8,76.51,65.65,27705,2.77,83.96,2,0,7.93,74,1734162.44,70.67,78.43,0
2015-01,SUP-0189,TR,90.87,85.85,65.49,66.1,77.08,12.0,85.85,85.85,94.2,87.39,13185,1.318,94.15,0,0,10.06,20,452637.29,80.46,97.13,0
2015-01,SUP-0190,TR,77.09,83.95,61.26,65.78,72.02,47.7,83.95,83.95,77.02,80.31,26467,2.647,76.37,0,0,5.38,57,1959182.99,71.22,81.89,1
2015-01,SUP-0191,TR,81.64,78.84,76.42,69.15,76.51,15.0,78.84,78.84,80.75,81.26,15992,1.599,87.93,1,0,8.94,57,108378.08,78.31,85.61,1
2015-01,SUP-0192,TR,100,84.33,75.46,77.55,84.33,26.3,84.33,84.33,98.77,80.94,3148,0.315,87.51,0,0,1.13,63,1339941.43,85.92,100,1
2015-01,SUP-0193,ZA,97.57,86.01,68.21,63.5,78.82,47.6,86.01,86.01,94.33,86.21,6201,0.62,74.83,0,0,11.09,24,1228153.58,84.14,100,0
2015-01,SUP-0194,ZA,83.79,74.89,79.06,58.93,74.17,3.7,74.89,74.89,86.95,74.97,20993,2.099,99.31,0,0,4.03,66,170026.44,76.59,83.09,0
2015-01,SUP-0195,ZA,87.04,85.07,69.92,74.68,79.17,29.0,85.07,85.07,84.37,86.03,13546,1.355,80.8,0,0,10.37,80,1604290.1,78.96,79.57,0
2015-01,SUP-0196,ZA,91.43,75.38,82.66,59.15,77.16,30.5,75.38,75.38,94.52,74.6,7988,0.799,87.34,1,0,1.33,79,1278825.11,74.79,85.21,1
2015-01,SUP-0197,AU,84.97,84.42,78.64,77.45,81.37,22.5,84.42,84.42,84.25,84.6,20847,2.085,93.14,0,0,9.96,20,1291136.69,78.83,72.42,0
2015-01,SUP-0198,AU,82.0,98.99,74.15,81.64,84.2,43.4,98.99,98.99,83.96,100,18847,1.885,79.58,0,0,1.29,12,1325419.53,80.35,78.85,1
2015-01,SUP-0199,AU,79.94,83.67,70.93,59.4,73.48,6.8,83.67,83.67,80.23,86.26,22145,2.215,100,0,0,10.66,45,1139697.06,70.37,75.07,0
2015-01,SUP-0200,AU,89.71,80.98,85.0,77.05,83.19,21.4,80.98,80.98,91.29,81.53,15073,1.507,89.23,0,0,2.11,28,1786994.25,83.65,88.25,2
2015-01,SUP-0201,CA,79.69,64.62,90.34,87.69,80.58,11.4,64.62,64.62,80.56,63.87,20028,2.003,94.52,0,0,13.58,46,531951.89,81.24,72.03,0
2015-01,SUP-0202,CA,89.2,81.07,64.2,86.72,80.3,32.2,81.07,81.07,91.27,81.77,13997,1.4,82.23,0,0,7.14,35,121490.37,79.95,91.4,1
2015-01,SUP-0203,CA,72.24,93.12,75.58,79.2,80.04,37.6,93.12,93.12,74.41,92.87,27394,2.739,80.89,0,0,11.27,6,1952561.68,78.74,70.3,0
2015-01,SUP-0204,CA,86.01,95.79,80.21,89.31,87.83,17.3,95.79,95.79,88.12,90.41,18549,1.855,93.23,0,0,13.68,27,649102.45,83.87,84.93,0
2015-01,SUP-0205,CA,91.84,86.33,74.12,80.03,83.08,42.0,86.33,86.33,92.71,89.03,7419,0.742,78.85,2,0,5.15,46,1615890.39,80.71,90.54,0
2015-02,SUP-0001,CN,93.93,91.18,68.27,63.86,79.31,25.4,91.18,91.18,97.35,92.32,6368,0.637,89.85,0,0,8.7,41,214260.29,80.9,90.71,0
2015-02,SUP-0002,CN,77.98,84.48,88.16,68.89,79.88,33.1,84.48,84.48,76.53,85.18,21591,2.159,82.3,0,0,9.57,27,1627514.97,84.74,81.32,1
2015-02,SUP-0003,CN,100,74.64,67.33,69.32,77.82,47.9,74.64,74.64,100,74.07,9431,0.943,76.88,0,0,7.52,54,15119.36,76.43,94.64,0
2015-02,SUP-0004,CN,81.92,87.31,74.93,64.89,77.27,5.7,87.31,87.31,81.82,87.88,20098,2.01,97.56,3,0,2.38,80,1532090.07,76.06,76.48,0
2015-02,SUP-0005,CN,100,80.43,73.67,74.7,82.2,15.9,80.43,80.43,95.32,80.67,7307,0.731,95.54,1,0,9.43,9,1928370.36,81.54,99.28,0
2015-02,SUP-0006,CN,96.59,85.83,72.53,70.4,81.34,25.4,85.83,85.83,98.11,87.68,3544,0.354,88.15,0,0,6.37,28,1524070.82,85.83,86.21,0
2015-02,SUP-0007,CN,91.48,94.86,89.72,52.95,82.25,31.6,94.86,94.86,94.57,92.82,11154,1.115,83.87,0,1,2.12,68,637384.59,86.82,95.53,0
2015-02,SUP-0008,CN,87.59,90.68,76.63,69.77,81.17,31.0,90.68,90.68,86.03,88.56,19159,1.916,82.83,0,0,4.55,69,994795.71,76.18,93.35,0
2015-02,SUP-0009,CN,93.51,83.95,69.87,77.84,81.29,51.4,83.95,83.95,93.49,85.75,6542,0.654,77.44,0,0,3.27,26,1438895.11,76.87,94.72,0
2015-02,SUP-0010,CN,73.38,83.04,79.56,80.82,79.2,4.3,83.04,83.04,77.88,85.12,26828,2.683,98.67,0,0,2.48,8,1648227.29,76.93,73.94,0
2015-02,SUP-0011,CN,98.88,90.08,80.11,68.87,84.48,50.0,90.08,90.08,96.76,88.0,10069,1.007,76.56,0,0,3.29,52,405235.92,85.27,100,1
2015-02,SUP-0012,CN,90.38,79.18,64.27,73.22,76.76,12.1,79.18,79.18,91.21,80.04,14416,1.442,92.17,0,0,8.6,48,380831.32,83.6,84.88,0
2015-02,SUP-0013,CN,93.66,85.84,79.24,74.4,83.28,36.7,85.84,85.84,92.66,85.0,9156,0.916,84.52,0,1,7.14,20,116455.52,81.06,97.66,0
2015-02,SUP-0014,CN,97.64,89.75,72.37,91.63,87.85,27.7,89.75,89.75,100,88.52,2667,0.267,81.98,0,2,8.03,73,11103.6,84.02,95.57,0
2015-02,SUP-0015,CN,99.42,86.65,79.34,73.89,84.82,19.1,86.65,86.65,99.08,88.59,10221,1.022,89.97,0,1,2.22,53,1002340.31,84.49,100,0
2015-02,SUP-0016,CN,93.96,75.9,87.48,75.48,83.21,17.3,75.9,75.9,92.16,75.87,11287,1.129,91.97,0,0,6.17,28,1617413.1,83.76,100,0
2015-02,SUP-0017,CN,94.51,93.38,74.51,80.01,85.6,41.3,93.38,93.38,95.15,94.4,9779,0.978,78.48,0,0,5.09,75,171031.24,81.73,89.73,0
2015-02,SUP-0018,CN,91.86,95.88,86.64,66.9,85.32,36.3,95.88,95.88,87.88,96.37,10650,1.065,77.64,1,1,12.45,42,701457.67,83.19,87.91,0
2015-02,SUP-0019,CN,90.76,90.66,70.11,61.0,78.13,9.4,90.66,90.66,89.66,90.68,16882,1.688,94.8,0,0,4.3,42,752324.93,78.11,92.79,0
2015-02,SUP-0020,CN,100,90.48,60.83,86.76,84.52,18.9,90.48,90.48,100,92.54,500,0.05,91.86,2,0,8.19,48,180818.46,87.9,100,0
2015-02,SUP-0021,CN,83.47,80.17,85.54,80.59,82.44,3.4,80.17,80.17,79.98,80.23,13822,1.382,98.13,0,0,4.48,52,1288126.17,82.99,78.11,0
2015-02,SUP-0022,CN,96.07,86.75,92.49,71.56,86.72,22.9,86.75,86.75,98.62,89.29,9452,0.945,87.64,0,0,10.71,72,88159.02,81.95,86.87,0
2015-02,SUP-0023,CN,81.5,93.66,80.23,78.65,83.51,46.0,93.66,93.66,80.28,91.64,19713,1.971,78.03,0,0,4.46,64,591921.6,79.17,83.61,0
2015-02,SUP-0024,CN,76.16,71.6,74.57,72.46,73.7,44.5,71.6,71.6,74.45,69.04,21272,2.127,76.15,0,0,13.47,76,948170.46,72.27,81.02,0
2015-02,SUP-0025,CN,77.18,81.86,73.2,65.73,74.49,12.4,81.86,81.86,76.92,85.86,20272,2.027,92.85,1,0,11.22,36,187474.6,76.48,86.99,0
2015-02,SUP-0026,CN,86.07,100,76.01,79.84,85.48,30.8,100,100,85.47,100,20897,2.09,81.37,1,0,2.95,24,591140.56,85.33,90.87,0
2015-02,SUP-0027,CN,86.64,99.19,62.09,100,86.98,14.4,99.19,99.19,89.98,97.06,16399,1.64,89.43,0,0,3.66,23,1052636.17,89.93,83.64,0
2015-02,SUP-0028,CN,95.47,97.18,73.85,72.11,84.65,53.2,97.18,97.18,94.33,98.26,6387,0.639,70.21,0,0,1.14,38,1179157.74,85.2,91.55,1
2015-02,SUP-0029,CN,91.73,72.0,79.92,65.15,77.2,11.4,72.0,72.0,92.35,75.66,12895,1.289,100,1,0,9.5,17,1250397.66,77.98,95.09,0
2015-02,SUP-0030,CN,93.61,98.56,81.01,53.68,81.72,17.0,98.56,98.56,96.7,99.2,11558,1.156,89.35,0,0,3.67,42,517816.17,80.39,99.75,1
2015-02,SUP-0031,CN,85.23,70.34,74.45,70.06,75.02,24.9,70.34,70.34,86.38,70.25,14276,1.428,91.12,0,0,5.73,76,332713.25,73.9,82.0,0
2015-02,SUP-0032,CN,90.7,72.94,85.03,53.89,75.64,22.8,72.94,72.94,91.46,69.54,9737,0.974,84.65,3,0,2.48,55,841474.55,70.49,90.02,0
2015-02,SUP-0033,CN,87.98,81.15,81.45,68.77,79.84,30.6,81.15,81.15,90.21,79.51,17442,1.744,83.3,0,1,5.21,55,1288133.87,78.53,90.36,0
2015-02,SUP-0034,CN,86.62,84.45,81.2,84.63,84.23,31.8,84.45,84.45,85.99,85.94,11537,1.154,84.27,0,0,10.99,35,1556100.53,83.62,85.65,0
2015-02,SUP-0035,CN,100,83.91,74.87,69.63,82.1,16.6,83.91,83.91,100,82.87,715,0.072,91.06,0,0,5.49,25,701933.05,84.86,100,1
2015-02,SUP-0036,IN,89.08,89.63,78.52,71.11,82.08,27.6,89.63,89.63,91.09,88.56,12375,1.238,87.89,0,0,11.56,71,1443832.5,82.7,88.14,1
2015-02,SUP-0037,IN,88.6,93.78,80.5,60.81,80.92,35.3,93.78,93.78,87.94,91.8,13002,1.3,87.0,3,0,5.66,66,345060.26,78.98,85.73,0
2015-02,SUP-0038,IN,91.15,94.79,65.55,70.87,80.59,10.8,94.79,94.79,92.17,94.6,9649,0.965,93.32,0,0,7.55,39,1742216.16,78.85,91.92,0
2015-02,SUP-0039,IN,100,85.56,64.11,74.4,81.02,2.6,85.56,85.56,97.17,84.05,2510,0.251,100,1,0,9.57,8,981649.17,79.94,97.27,0
2015-02,SUP-0040,IN,100,82.39,76.67,83.64,85.68,30.0,82.39,82.39,99.89,77.45,4933,0.493,84.68,1,0,3.35,31,1810249.62,89.45,96.79,0
2015-02,SUP-0041,IN,90.02,85.07,76.62,70.1,80.45,4.2,85.07,85.07,90.39,85.67,17290,1.729,96.21,0,0,7.72,66,1182590.08,82.81,88.79,1
2015-02,SUP-0042,IN,86.35,93.5,87.05,70.93,84.46,24.6,93.5,93.5,86.35,92.86,16479,1.648,86.92,1,0,13.46,29,1615147.16,87.84,90.63,0
2015-02,SUP-0043,IN,90.29,82.12,78.11,57.89,77.1,30.0,82.12,82.12,91.03,85.1,15607,1.561,80.67,0,0,10.31,71,1954969.12,76.51,88.17,0
2015-02,SUP-0044,IN,95.17,85.64,63.31,77.51,80.41,9.4,85.64,85.64,94.37,86.05,13816,1.382,94.15,0,0,11.2,5,848266.75,83.57,96.56,0
2015-02,SUP-0045,IN,95.24,59.64,66.65,78.73,75.07,48.4,59.64,59.64,94.68,57.94,8368,0.837,80.41,1,0,13.3,78,1646374.89,74.62,98.51,1
2015-02,SUP-0046,IN,91.14,77.56,87.79,74.41,82.73,12.3,77.56,77.56,89.65,74.36,14279,1.428,92.48,0,0,6.48,25,1282996.25,79.27,82.71,0
2015-02,SUP-0047,IN,84.8,82.47,85.02,86.36,84.66,23.3,82.47,82.47,84.44,84.73,15499,1.55,86.59,0,0,1.89,51,765256.21,79.9,94.9,0
2015-02,SUP-0048,IN,82.83,81.54,68.84,65.85,74.77,20.4,81.54,81.54,81.5,83.5,23450,2.345,91.97,0,2,9.54,20,1819933.98,75.42,84.66,0
2015-02,SUP-0049,IN,84.32,80.01,76.33,72.7,78.34,13.1,80.01,80.01,85.88,77.16,14001,1.4,95.93,0,0,1.24,61,1373702.78,77.36,86.95,0
2015-02,SUP-0050,IN,80.74,82.94,82.63,71.88,79.55,35.8,82.94,82.94,81.52,82.12,24776,2.478,82.82,1,0,5.65,37,1044731.19,74.38,80.11,0
2015-02,SUP-0051,IN,99.98,85.37,62.89,79.55,81.94,10.1,85.37,85.37,100,83.06,4817,0.482,94.04,1,0,8.29,6,1439112.79,82.24,100,0
2015-02,SUP-0052,IN,94.41,71.65,77.81,75.03,79.73,15.0,71.65,71.65,93.61,69.77,10963,1.096,93.23,0,1,10.38,22,1032022.46,80.11,90.01,0
2015-02,SUP-0053,IN,94.09,91.19,80.47,71.72,84.37,23.6,91.19,91.19,91.99,94.03,13233,1.323,85.59,0,0,7.36,76,983107.1,82.81,89.91,0
2015-02,SUP-0054,IN,87.05,81.74,74.43,71.31,78.63,7.8,81.74,81.74,83.54,83.32,15219,1.522,99.21,0,0,4.71,68,1419525.11,77.51,84.45,0
2015-02,SUP-0055,IN,91.06,69.8,88.47,78.4,81.93,5.0,69.8,69.8,90.84,69.91,10878,1.088,97.28,0,0,5.31,65,1333434.14,80.23,88.73,0
2015-02,SUP-0056,IN,91.08,72.78,60.98,69.11,73.49,14.6,72.78,72.78,86.91,71.25,9804,0.98,90.27,0,0,2.58,40,1506872.12,68.56,92.71,0
2015-02,SUP-0057,IN,94.53,86.88,78.28,71.61,82.82,50.7,86.88,86.88,95.86,89.84,7455,0.745,76.25,0,0,2.45,41,1069751.39,78.92,91.19,1
2015-02,SUP-0058,IN,88.43,93.66,79.22,78.06,84.85,18.2,93.66,93.66,89.02,93.66,18626,1.863,88.62,0,0,6.19,73,102355.81,85.55,86.22,0
2015-02,SUP-0059,IN,86.5,83.18,74.37,75.87,79.98,12.8,83.18,83.18,85.36,81.71,15276,1.528,91.96,2,0,12.13,62,785769.84,80.9,86.91,0
2015-02,SUP-0060,IN,100,83.29,63.42,69.79,79.12,27.4,83.29,83.29,100,83.11,4488,0.449,88.81,0,0,7.04,59,1805062.05,85.44,100,0
2015-02,SUP-0061,IN,98.56,79.91,81.2,75.01,83.67,39.2,79.91,79.91,94.76,82.07,7628,0.763,79.84,0,0,3.65,6,1898642.13,83.91,96.89,0
2015-02,SUP-0062,IN,97.12,92.48,69.46,63.65,80.68,45.3,92.48,92.48,92.91,90.97,5078,0.508,77.13,1,0,6.7,76,1066788.25,75.34,96.0,0
2015-02,SUP-0063,IN,92.76,75.08,61.14,73.32,75.58,2.2,75.08,75.08,94.39,77.63,15345,1.534,96.57,0,0,13.8,41,1028432.18,77.92,97.7,2
2015-02,SUP-0064,IN,98.53,90.07,73.5,86.86,87.24,13.3,90.07,90.07,99.51,91.99,3351,0.335,94.56,0,0,11.16,69,1498191.89,86.95,100,2
2015-02,SUP-0065,IN,83.3,84.76,78.41,59.86,76.58,40.2,84.76,84.76,83.83,83.75,22671,2.267,80.22,0,0,11.73,32,932529.26,79.96,80.69,1
2015-02,SUP-0066,US,95.98,76.95,75.88,90.28,84.77,21.1,76.95,76.95,94.23,76.32,6761,0.676,89.87,0,0,9.4,73,670241.18,82.95,91.36,0
2015-02,SUP-0067,US,90.73,81.95,77.27,83.95,83.47,21.1,81.95,81.95,87.44,86.11,12589,1.259,91.34,1,0,13.62,58,1327897.1,81.2,94.67,0
2015-02,SUP-0068,US,99.3,86.55,80.7,74.1,85.16,48.0,86.55,86.55,96.06,88.59,8355,0.835,77.69,0,0,3.29,79,174070.48,84.01,100,0
2015-02,SUP-0069,US,78.99,87.21,76.68,64.67,76.89,30.5,87.21,87.21,79.49,87.03,22073,2.207,83.27,0,1,11.03,13,251261.83,73.34,70.31,0
2015-02,SUP-0070,US,88.63,73.85,79.28,74.92,79.17,7.1,73.85,73.85,89.33,71.4,10461,1.046,98.13,0,0,9.51,44,255780.77,79.07,87.83,0
2015-02,SUP-0071,US,89.62,86.14,78.19,67.38,80.33,36.2,86.14,86.14,87.01,83.86,15162,1.516,82.06,0,2,9.76,6,1770662.44,79.93,87.68,0
2015-02,SUP-0072,US,87.08,90.97,80.79,64.57,80.85,6.4,90.97,90.97,88.82,89.94,17814,1.781,93.52,0,0,10.91,57,705775.25,83.86,97.88,0
2015-02,SUP-0073,US,89.46,88.77,89.37,72.8,85.1,3.8,88.77,88.77,87.88,90.15,9058,0.906,94.6,1,0,13.2,5,511616.86,86.15,83.32,1
2015-02,SUP-0074,US,83.93,92.88,79.57,68.47,81.21,23.7,92.88,92.88,86.06,89.67,15986,1.599,90.91,0,0,10.32,35,1416486.12,78.64,85.57,0
2015-02,SUP-0075,US,98.51,95.92,67.11,89.94,87.87,16.8,95.92,95.92,99.79,95.16,10263,1.026,91.55,0,1,4.12,7,1735072.5,86.81,100,0
2015-02,SUP-0076,US,96.41,91.4,79.76,89.96,89.38,3.6,91.4,91.4,94.0,92.71,7859,0.786,98.5,1,1,1.83,53,994319.83,86.92,99.5,0
2015-02,SUP-0077,US,95.13,87.5,72.38,66.13,80.28,34.4,87.5,87.5,94.73,86.3,11367,1.137,82.17,0,0,1.97,10,1772919.15,84.4,100,1
2015-02,SUP-0078,US,86.43,71.0,89.35,68.83,78.9,37.9,71.0,71.0,87.47,73.31,15030,1.503,77.08,0,0,9.65,57,681232.42,78.95,94.42,0
2015-02,SUP-0079,US,82.41,77.33,82.27,67.25,77.32,61.4,77.33,77.33,80.49,77.02,14947,1.495,70.52,1,0,6.87,75,1705296.41,78.15,82.78,0
2015-02,SUP-0080,US,88.56,100,77.82,89.43,88.95,42.3,100,100,89.68,100,11555,1.156,79.29,0,0,8.67,14,204499.51,89.28,83.12,0
2015-02,SUP-0081,US,93.08,82.0,66.01,69.8,77.72,40.6,82.0,82.0,91.03,81.65,10258,1.026,82.56,0,0,1.07,43,1647623.69,80.23,90.86,0
2015-02,SUP-0082,US,100,98.67,66.07,67.95,83.17,9.0,98.67,98.67,100,96.58,2247,0.225,98.01,0,0,5.65,59,1637582.94,82.52,98.66,1
2015-02,SUP-0083,US,92.22,87.56,85.66,71.46,84.23,44.3,87.56,87.56,92.43,85.92,6748,0.675,75.52,0,0,8.99,20,1357095.27,81.99,85.32,0
2015-02,SUP-0084,US,95.76,81.32,77.24,61.14,78.87,49.3,81.32,81.32,94.8,82.23,10051,1.005,74.01,0,0,5.49,15,1189408.14,81.22,92.67,0
2015-02,SUP-0085,US,85.21,87.39,78.78,73.18,81.14,30.8,87.39,87.39,81.49,86.1,14700,1.47,84.63,0,0,7.13,40,254228.82,83.66,88.02,0
2015-02,SUP-0086,US,86.84,90.21,78.38,52.39,76.95,46.4,90.21,90.21,84.01,87.47,19452,1.945,78.22,0,1,9.02,58,780794.67,69.54,82.1,0
2015-02,SUP-0087,US,92.53,95.69,70.31,76.76,83.82,33.7,95.69,95.69,90.73,94.91,9828,0.983,84.2,1,0,4.45,68,1211926.74,78.88,91.15,0
2015-02,SUP-0088,US,89.39,78.92,83.55,73.58,81.36,16.2,78.92,78.92,91.39,80.72,14466,1.447,91.63,3,0,10.85,60,637124.98,75.56,94.64,0
2015-02,SUP-0089,US,98.55,89.73,60.86,76.5,81.41,21.4,89.73,89.73,98.44,91.05,8441,0.844,90.97,0,1,4.03,53,1742521.16,85.0,98.53,0
2015-02,SUP-0090,US,88.06,75.18,61.44,79.2,75.97,7.6,75.18,75.18,88.8,76.21,13682,1.368,94.52,0,0,11.39,70,1522588.84,78.88,89.03,0
2015-02,SUP-0091,DE,78.98,81.51,82.83,74.2,79.38,33.2,81.51,81.51,78.71,83.84,19878,1.988,82.39,0,0,2.55,22,1654461.56,76.99,75.61,0
2015-02,SUP-0092,DE,82.8,78.15,81.21,78.16,80.08,59.5,78.15,78.15,80.7,79.3,20120,2.012,71.43,0,0,1.45,59,872954.23,82.97,93.47,0
2015-02,SUP-0093,DE,94.92,84.48,78.89,77.91,84.05,61.1,84.48,84.48,93.65,84.47,11712,1.171,70.86,1,0,5.76,28,1382991.84,84.59,95.09,0
2015-02,SUP-0094,DE,81.35,90.08,76.97,86.29,83.67,14.2,90.08,90.08,82.01,92.49,18006,1.801,92.49,0,0,13.55,15,929326.93,82.33,75.2,0
2015-02,SUP-0095,DE,92.69,85.22,80.0,89.79,86.93,8.1,85.22,85.22,87.77,84.85,8148,0.815,95.54,1,0,3.87,24,1931662.94,87.25,90.81,0
2015-02,SUP-0096,DE,88.43,90.9,77.77,81.65,84.69,13.6,90.9,90.9,87.63,88.25,16119,1.612,90.18,0,0,13.2,59,690354.93,90.13,83.81,0
2015-02,SUP-0097,DE,80.18,80.22,75.4,96.51,83.08,42.6,80.22,80.22,80.98,77.39,23045,2.305,78.4,0,0,13.12,13,1131330.21,83.78,85.24,0
2015-02,SUP-0098,DE,86.09,86.27,77.82,62.87,78.26,36.4,86.27,86.27,89.26,88.87,12217,1.222,82.44,0,0,2.29,41,291582.87,75.79,88.37,0
