order_id,date,order_date,customer_id,supplier_id,commodity_code,commodity,country_code,country,quantity,unit_price_usd,total_usd,currency_code,exchange_rate,expected_delivery_date,actual_delivery_date,lead_time_days,delay_days,status,payment_status,quality_inspection_result,returned_quantity,return_reason,shipment_mode,incoterms,port_of_origin,port_of_destination,priority_level,discount_percent,tax_amount,insurance_amount,tracking_number,carrier_name,notes,payment_terms,is_delayed,is_anomaly
PO-100077,2015-02-13,2015-02-13,CUS-0187,SUP-0106,RBR,Rubber,DE,Germany,2537,1471.7145,3733739.6,EUR,0.925004,2015-03-22,2015-03-24,37,2,delivered,Paid,passed,0,,Air,DAP,DE-PORT-3,DEST-12,low,9.67,389775.4,25546.17,TRK-10000077,FedEx,force majeure review,Net 90,false,false
PO-100078,2015-07-08,2015-07-08,CUS-0246,SUP-0113,NIC,Nickel,JP,Japan,2826,15742.5367,44488408.68,JPY,146.183263,2015-07-29,2015-08-01,21,3,delivered,Paid,passed,0,,Road,DAP,JP-PORT-4,DEST-04,low,3.27,4812430.79,116430.89,TRK-10000078,Kuehne+Nagel,force majeure review,Net 60,false,false
PO-100079,2015-08-13,2015-08-13,CUS-0123,SUP-0160,PLA,Plastic,BR,Brazil,21155,1011.4717,21397683.18,BRL,5.018411,2015-10-25,2015-10-25,73,0,delivered,Overdue,passed,0,,Sea,DDP,BR-PORT-3,DEST-02,normal,0.2,940579.5,328477.53,TRK-10000079,Maersk,force majeure review,Net 60,false,false
PO-100080,2015-07-13,2015-07-13,CUS-0211,SUP-0204,COP,Copper,CA,Canada,9498,6006.1658,57046563.12,CAD,1.324527,2015-09-07,2015-09-05,56,0,delivered,Paid,passed,0,,Sea,FOB,CA-PORT-3,DEST-12,normal,3.68,7889144.0,858101.09,TRK-10000080,DHL,force majeure review,Net 45,false,false
PO-100081,2015-10-19,2015-10-19,CUS-0239,SUP-0023,NIC,Nickel,CN,China,8080,14343.5139,115895592.49,CNY,6.970221,2015-11-22,2015-11-21,34,0,delivered,Paid,passed,0,,Sea,DDP,CN-PORT-3,DEST-03,high,10.19,16872876.7,1700941.87,TRK-10000081,DB Schenker,force majeure review,Net 45,false,false
PO-100082,2015-07-28,2015-07-28,CUS-0104,SUP-0171,STL,Steel,TH,Thailand,32392,350.9726,11368703.27,THB,34.78617,2015-09-18,2015-09-17,52,0,delivered,Paid,passed,0,,Road,FOB,TH-PORT-3,DEST-02,low,10.48,546076.04,84173.43,TRK-10000082,DHL,force majeure review,Net 60,false,false
PO-100083,2015-07-18,2015-07-18,CUS-0093,SUP-0195,STL,Steel,ZA,South Africa,374,360.9339,134989.29,ZAR,18.346863,2015-08-22,2015-08-20,35,0,delivered,Paid,passed,0,,Rail,FOB,ZA-PORT-4,DEST-01,low,0.81,8333.37,1531.78,TRK-10000083,FedEx,force majeure review,Net 45,false,false
PO-100084,2015-04-13,2015-04-13,CUS-0143,SUP-0008,SLC,Silicon,CN,China,16177,1960.2634,31711180.47,CNY,7.114774,2015-05-04,2015-05-04,21,0,delivered,Paid,passed,0,,Sea,FCA,CN-PORT-3,DEST-01,high,11.45,3072810.3,69555.89,TRK-10000084,DHL,force majeure review,Net 30,false,false
PO-100085,2015-11-29,2015-11-29,CUS-0095,SUP-0086,COP,Copper,US,United States,5098,6966.6041,35515747.71,USD,0.982668,2016-02-05,2016-02-05,68,0,delivered,Paid,passed,0,,Sea,DDP,US-PORT-2,DEST-08,normal,9.31,4012574.76,110458.94,TRK-10000085,FedEx,force majeure review,Net 30,false,false
PO-100086,2015-11-25,2015-11-25,CUS-0041,SUP-0001,REE,Rare Earth,CN,China,23069,47366.2502,1092692024.95,CNY,6.930919,2015-12-23,2015-12-22,28,0,delivered,Overdue,passed,0,,Road,CIF,CN-PORT-4,DEST-10,low,0.8,154484998.62,18143209.26,TRK-10000086,Kuehne+Nagel,force majeure review,Net 30,false,false
PO-100087,2015-04-20,2015-04-20,CUS-0086,SUP-0027,STL,Steel,CN,China,5785,388.345,2246575.68,CNY,7.04447,2015-06-05,2015-06-08,46,3,delivered,Paid,passed,0,,Air,DAP,CN-PORT-4,DEST-02,normal,4.65,347126.3,12063.24,TRK-10000087,DHL,force majeure review,Net 90,false,false
PO-100088,2015-09-26,2015-09-26,CUS-0172,SUP-0087,CTN,Cotton,US,United States,2275,1580.6685,3596020.88,USD,0.981073,2015-11-30,2015-11-30,65,0,delivered,Paid,failed,0,,Sea,FCA,US-PORT-3,DEST-08,high,8.13,545074.59,10308.14,TRK-10000088,FedEx,force majeure review,Net 30,false,false
PO-100089,2015-12-17,2015-12-17,CUS-0085,SUP-0113,COP,Copper,JP,Japan,7942,6449.3251,51220540.11,JPY,145.325669,2016-01-05,2016-01-02,19,0,delivered,Paid,passed,0,,Sea,DAP,JP-PORT-1,DEST-07,low,4.65,3835359.01,844948.89,TRK-10000089,Maersk,force majeure review,Net 60,false,false
PO-100090,2015-09-05,2015-09-05,CUS-0198,SUP-0025,STL,Steel,CN,China,11194,355.8002,3982827.84,CNY,6.890362,2015-09-24,2015-09-28,19,4,delayed,Paid,passed,0,,Rail,FOB,CN-PORT-4,DEST-02,low,3.41,657009.0,35955.63,TRK-10000090,DB Schenker,force majeure review,Net 60,true,true
PO-100091,2015-05-03,2015-05-03,CUS-0265,SUP-0166,PLA,Plastic,MX,Mexico,11644,1099.7265,12805215.11,MXN,17.088846,2015-05-09,2015-05-11,6,2,delivered,Paid,passed,0,,Sea,DAP,MX-PORT-2,DEST-09,normal,11.99,1646642.03,253790.75,TRK-10000091,Maersk,force majeure review,Net 30,false,false
PO-100092,2015-11-14,2015-11-14,CUS-0017,SUP-0129,COP,Copper,VN,Vietnam,8643,4055.7521,35053865.46,VND,23929.129578,2016-01-07,2016-01-07,54,0,delivered,Paid,passed,0,,Sea,DDP,VN-PORT-2,DEST-06,normal,2.76,1390397.62,261783.45,TRK-10000092,Maersk,force majeure review,Net 60,false,false
PO-100093,2015-09-19,2015-09-19,CUS-0035,SUP-0040,STL,Steel,IN,India,9359,334.0038,3125941.1,INR,82.676067,2015-11-09,2015-11-08,51,0,delivered,Paid,passed,0,,Sea,CIF,IN-PORT-4,DEST-08,low,5.79,324289.9,23629.72,TRK-10000093,Kuehne+Nagel,force majeure review,Net 45,false,false
PO-100094,2015-01-26,2015-01-26,CUS-0019,SUP-0177,COP,Copper,TH,Thailand,11161,5197.8673,58013396.47,THB,35.227052,2015-03-30,2015-03-29,63,0,delivered,Paid,passed,0,,Sea,DDP,TH-PORT-2,DEST-06,low,2.55,2986464.28,1104218.14,TRK-10000094,DHL,force majeure review,Net 60,false,false
PO-100095,2015-04-12,2015-04-12,CUS-0263,SUP-0130,COP,Copper,VN,Vietnam,5589,4949.5171,27662851.34,VND,24647.323435,2015-06-15,2015-06-17,64,2,delivered,Paid,passed,0,,Sea,EXW,VN-PORT-2,DEST-02,high,3.14,4564291.12,547574.14,TRK-10000095,DB Schenker,force majeure review,Net 90,false,false
PO-100096,2015-11-26,2015-11-26,CUS-0207,SUP-0171,STL,Steel,TH,Thailand,27340,409.9047,11206793.19,THB,34.388308,2016-01-21,2016-01-20,56,0,delivered,Paid,passed,0,,Sea,EXW,TH-PORT-3,DEST-10,low,2.26,160066.25,210509.77,TRK-10000096,Maersk,force majeure review,Net 60,false,false
PO-100097,2015-02-11,2015-02-11,CUS-0192,SUP-0118,COP,Copper,JP,Japan,4594,5832.0043,26792227.77,JPY,147.530371,2015-02-18,2015-02-18,7,0,delivered,Overdue,failed,0,,Sea,DDP,JP-PORT-3,DEST-08,normal,5.8,1719603.44,81656.94,TRK-10000097,DHL,force majeure review,Net 45,false,false
PO-100098,2015-03-10,2015-03-10,CUS-0174,SUP-0058,STL,Steel,IN,India,16633,376.9211,6269328.64,INR,82.853541,2015-04-14,2015-04-17,35,3,delivered,Paid,passed,0,,Sea,CIF,IN-PORT-2,DEST-07,normal,6.85,158252.04,97896.91,TRK-10000098,Maersk,force majeure review,Net 45,false,false
PO-100099,2015-07-10,2015-07-10,CUS-0319,SUP-0030,CTN,Cotton,CN,China,17349,1331.2039,23095055.77,CNY,7.057597,2015-08-23,2015-08-24,44,1,delivered,Paid,passed,0,,Sea,FCA,CN-PORT-1,DEST-12,normal,5.61,4145472.96,120127.88,TRK-10000099,FedEx,force majeure review,Net 60,false,false
PO-100100,2015-02-07,2015-02-07,CUS-0063,SUP-0190,PLA,Plastic,TR,Turkey,3968,981.8361,3895925.77,TRY,27.029703,2015-03-04,2015-03-02,25,0,delivered,Paid,passed,0,,Sea,EXW,TR-PORT-4,DEST-01,normal,11.71,667851.37,60648.94,TRK-10000100,DB Schenker,force majeure review,Net 90,false,false
PO-100101,2015-10-03,2015-10-03,CUS-0199,SUP-0062,SLC,Silicon,IN,India,307,1920.4964,589592.39,INR,81.685264,2015-11-13,2015-11-10,41,0,delivered,Paid,passed,0,,Air,DAP,IN-PORT-3,DEST-07,high,5.73,6680.71,10834.5,TRK-10000101,Maersk,force majeure review,Net 45,false,false
PO-100102,2015-11-08,2015-11-08,CUS-0112,SUP-0153,SLC,Silicon,BR,Brazil,6363,1992.7538,12679892.12,BRL,4.835511,2015-12-27,2015-12-26,49,0,delivered,Paid,passed,0,,Sea,DDP,BR-PORT-4,DEST-01,high,0.85,1160644.94,92104.54,TRK-10000102,DB Schenker,force majeure review,Net 30,false,false
PO-100103,2015-07-16,2015-07-16,CUS-0212,SUP-0003,ALM,Aluminum,CN,China,29782,1612.4555,48022149.77,CNY,7.105224,2015-09-01,2015-08-30,47,0,delivered,Paid,passed,0,,Sea,EXW,CN-PORT-4,DEST-02,normal,10.21,3228400.58,509897.47,TRK-10000103,DB Schenker,force majeure review,Net 90,false,false
PO-100104,2015-07-27,2015-07-27,CUS-0311,SUP-0182,STL,Steel,PL,Poland,19737,433.7034,8560003.9,PLN,3.964868,2015-09-03,2015-08-31,38,0,delivered,Paid,failed,0,,Sea,EXW,PL-PORT-3,DEST-01,normal,0.7,1106501.11,42172.11,TRK-10000104,DHL,force majeure review,Net 90,false,false
PO-100105,2015-02-21,2015-02-21,CUS-0157,SUP-0173,LIT,Lithium,TH,Thailand,4089,10067.3765,41165502.35,THB,35.581148,2015-04-15,2015-04-17,53,2,delayed,Paid,passed,0,,Air,DDP,TH-PORT-2,DEST-09,normal,1.32,2131385.41,694058.22,TRK-10000105,FedEx,force majeure review,Net 60,true,false
PO-100106,2015-10-19,2015-10-19,CUS-0126,SUP-0089,COP,Copper,US,United States,874,6596.9332,5765719.59,USD,0.982933,2015-11-08,2015-11-08,20,0,delivered,Paid,passed,0,,Air,FOB,US-PORT-1,DEST-09,normal,1.7,1035143.96,94877.51,TRK-10000106,DB Schenker,force majeure review,Net 90,false,false
PO-100107,2015-06-14,2015-06-14,CUS-0234,SUP-0094,ALM,Aluminum,DE,Germany,15364,2149.8261,33029928.48,EUR,0.916325,2015-06-20,2015-06-22,6,2,delivered,Paid,passed,0,,Sea,FCA,DE-PORT-2,DEST-03,normal,8.87,5013882.52,125617.93,TRK-10000107,DHL,force majeure review,Net 30,false,false
PO-100108,2015-08-06,2015-08-06,CUS-0012,SUP-0125,LIT,Lithium,VN,Vietnam,32443,13383.5083,434201158.55,VND,24223.930926,2015-08-29,2015-08-28,23,0,delivered,Paid,passed,0,,Road,DAP,VN-PORT-1,DEST-11,low,2.33,41283420.09,7283318.57,TRK-10000108,DB Schenker,force majeure review,Net 45,false,false
PO-100109,2015-09-17,2015-09-17,CUS-0274,SUP-0014,COP,Copper,CN,China,1039,5246.3422,5450949.51,CNY,7.002937,2015-10-14,2015-10-13,27,0,delivered,Disputed,passed,0,,Sea,FOB,CN-PORT-3,DEST-12,normal,3.66,76169.12,36250.42,TRK-10000109,DB Schenker,force majeure review,Net 45,false,false
PO-100110,2015-02-19,2015-02-19,CUS-0045,SUP-0063,CEM,Cement,IN,India,2267,92.2455,209120.58,INR,82.709226,2015-02-23,2015-02-26,4,3,delivered,Paid,passed,0,,Sea,DAP,IN-PORT-1,DEST-02,normal,8.91,18646.27,1269.02,TRK-10000110,Maersk,force majeure review,Net 45,false,false
PO-100111,2015-10-07,2015-10-07,CUS-0224,SUP-0153,REE,Rare Earth,BR,Brazil,17676,33307.8052,588748765.5,BRL,4.820897,2015-11-29,2015-11-30,53,1,delivered,Paid,passed,0,,Sea,DDP,BR-PORT-4,DEST-05,normal,11.06,38321236.3,10944806.03,TRK-10000111,Maersk,force majeure review,Net 30,false,false
PO-100112,2015-03-13,2015-03-13,CUS-0226,SUP-0085,GLS,Glass,US,United States,2416,884.9485,2138035.47,USD,1.011449,2015-03-24,2015-03-22,11,0,delivered,Paid,passed,0,,Air,FOB,US-PORT-1,DEST-03,normal,2.27,92185.05,40778.56,TRK-10000112,DB Schenker,force majeure review,Net 60,false,false
PO-100113,2015-03-08,2015-03-08,CUS-0097,SUP-0041,PLA,Plastic,IN,India,8965,853.4293,7650993.5,INR,82.451833,2015-04-25,2015-04-28,48,3,delivered,Paid,passed,0,,Sea,EXW,IN-PORT-4,DEST-07,normal,1.85,895011.66,83394.51,TRK-10000113,Maersk,force majeure review,Net 45,false,false
PO-100114,2015-01-15,2015-01-15,CUS-0085,SUP-0128,SLC,Silicon,VN,Vietnam,22008,1714.5233,37733229.38,VND,24643.839325,2015-02-12,2015-02-10,28,0,delivered,Paid,passed,0,,Sea,DAP,VN-PORT-1,DEST-01,normal,0.52,5711342.23,660728.27,TRK-10000114,DB Schenker,force majeure review,Net 90,false,false
PO-100115,2015-05-22,2015-05-22,CUS-0130,SUP-0008,CEM,Cement,CN,China,18738,110.5186,2070897.85,CNY,6.986785,2015-06-13,2015-06-16,22,3,delivered,Paid,passed,0,,Air,FCA,CN-PORT-3,DEST-02,normal,0.37,153854.54,22365.07,TRK-10000115,DHL,force majeure review,Net 30,false,false
PO-100116,2015-11-10,2015-11-10,CUS-0201,SUP-0183,COP,Copper,PL,Poland,12034,6472.6642,77892041.01,PLN,3.968955,2016-01-05,2016-01-03,56,0,delivered,Paid,passed,0,,Sea,FCA,PL-PORT-3,DEST-09,high,0.17,3291155.21,175027.61,TRK-10000116,FedEx,force majeure review,Net 90,false,false
PO-100117,2015-09-15,2015-09-15,CUS-0101,SUP-0046,LIT,Lithium,IN,India,12985,13879.5893,180226467.19,INR,83.089208,2015-11-06,2015-11-06,52,0,delivered,Pending,passed,0,,Sea,FOB,IN-PORT-1,DEST-01,normal,9.34,15347461.55,2718205.79,TRK-10000117,DHL,force majeure review,Net 30,false,false
PO-100118,2015-12-20,2015-12-20,CUS-0161,SUP-0188,STL,Steel,TR,Turkey,23584,419.9716,9904610.27,TRY,26.505588,2016-01-08,2016-01-08,19,0,delivered,Pending,passed,0,,Sea,EXW,TR-PORT-4,DEST-10,high,1.12,1150075.28,67936.41,TRK-10000118,DHL,force majeure review,Net 60,false,false
PO-100119,2015-08-25,2015-08-25,CUS-0012,SUP-0193,SLC,Silicon,ZA,South Africa,1839,1738.8519,3197748.72,ZAR,18.106094,2015-10-08,2015-10-11,44,3,delivered,Paid,passed,0,,Rail,DDP,ZA-PORT-3,DEST-05,normal,0.03,341118.37,28059.86,TRK-10000119,FedEx,force majeure review,Net 30,false,false
PO-100120,2015-09-22,2015-09-22,CUS-0226,SUP-0171,STL,Steel,TH,Thailand,18697,375.2758,7016532.54,THB,34.671685,2015-11-17,2015-11-14,56,0,delivered,Paid,passed,0,,Sea,FCA,TH-PORT-2,DEST-09,low,9.93,654938.65,70206.41,TRK-10000120,Maersk,force majeure review,Net 60,false,false
PO-100121,2015-03-01,2015-03-01,CUS-0131,SUP-0013,COP,Copper,CN,China,5889,5080.5331,29919259.6,CNY,7.016982,2015-04-01,2015-04-03,31,2,delivered,Pending,passed,0,,Sea,CIF,CN-PORT-2,DEST-10,normal,3.63,2135762.29,438228.14,TRK-10000121,Maersk,force majeure review,Net 60,false,false
PO-100122,2015-07-08,2015-07-08,CUS-0186,SUP-0102,COP,Copper,DE,Germany,405,6837.2122,2769070.94,EUR,0.907164,2015-07-19,2015-07-16,11,0,delivered,Paid,passed,0,,Sea,FCA,DE-PORT-1,DEST-01,normal,7.76,344817.74,33680.91,TRK-10000122,DB Schenker,force majeure review,Net 90,false,false
PO-100123,2015-05-07,2015-05-07,CUS-0311,SUP-0126,STL,Steel,VN,Vietnam,19913,395.1117,7867859.86,VND,24592.276641,2015-05-30,2015-05-29,23,0,delivered,Paid,passed,0,,Sea,DAP,VN-PORT-1,DEST-09,normal,3.35,1274520.65,38393.56,TRK-10000123,FedEx,force majeure review,Net 90,false,false
PO-100124,2015-07-17,2015-07-17,CUS-0005,SUP-0069,STL,Steel,US,United States,17908,540.6558,9682064.4,USD,0.997244,2015-08-02,2015-07-30,16,0,delivered,Paid,passed,0,,Air,CIF,US-PORT-1,DEST-05,normal,2.05,1400873.66,37786.15,TRK-10000124,DHL,force majeure review,Net 45,false,false
PO-100125,2015-06-01,2015-06-01,CUS-0310,SUP-0075,STL,Steel,US,United States,2754,536.0379,1476248.42,USD,0.992351,2015-07-16,2015-07-17,45,1,delivered,Pending,passed,0,,Road,DAP,US-PORT-4,DEST-08,normal,9.87,234346.56,5728.77,TRK-10000125,Maersk,force majeure review,Net 45,false,false
PO-100126,2015-10-09,2015-10-09,CUS-0096,SUP-0147,STL,Steel,KR,South Korea,3026,485.921,1470396.88,KRW,1309.232659,2015-12-11,2015-12-11,63,0,delivered,Paid,passed,0,,Sea,DAP,KR-PORT-4,DEST-02,normal,3.33,189145.55,15743.83,TRK-10000126,FedEx,force majeure review,Net 45,false,false
PO-100127,2015-08-18,2015-08-18,CUS-0083,SUP-0038,CTN,Cotton,IN,India,6471,1155.9374,7480071.22,INR,80.428593,2015-09-06,2015-09-09,19,3,delivered,Paid,passed,0,,Air,FOB,IN-PORT-2,DEST-05,normal,2.69,515793.46,110173.32,TRK-10000127,FedEx,force majeure review,Net 60,false,false
PO-100128,2015-06-10,2015-06-10,CUS-0137,SUP-0184,STL,Steel,PL,Poland,4776,435.1293,2078177.6,PLN,3.994222,2015-06-19,2015-06-20,9,1,delivered,Refunded,passed,0,,Air,FCA,PL-PORT-3,DEST-07,normal,4.69,351798.66,30364.9,TRK-10000128,Kuehne+Nagel,force majeure review,Net 30,false,false
PO-100129,2015-11-07,2015-11-07,CUS-0190,SUP-0044,SEM,Semiconductors,IN,India,11846,5.3045,62836.85,INR,80.510031,2015-11-24,2015-11-23,17,0,delivered,Overdue,failed,0,,Rail,FOB,IN-PORT-1,DEST-05,normal,10.25,9093.63,644.12,TRK-10000129,Kuehne+Nagel,force majeure review,Net 60,false,false
PO-100130,2015-02-01,2015-02-01,CUS-0057,SUP-0044,SEM,Semiconductors,IN,India,3975,4.2883,17045.95,INR,84.269763,2015-02-05,2015-02-03,4,0,returned,Paid,passed,502,quality defect,Sea,FOB,IN-PORT-2,DEST-01,normal,4.86,1432.71,311.69,TRK-10000130,FedEx,force majeure review,Net 60,false,false
PO-100131,2015-01-30,2015-01-30,CUS-0248,SUP-0096,CTN,Cotton,DE,Germany,6078,1598.8166,9717607.55,EUR,0.926916,2015-03-06,2015-03-06,35,0,delivered,Pending,failed,0,,Sea,FOB,DE-PORT-4,DEST-11,high,4.33,496153.38,174980.54,TRK-10000131,Kuehne+Nagel,force majeure review,Net 60,false,false
PO-100132,2015-01-06,2015-01-06,CUS-0316,SUP-0177,COP,Copper,TH,Thailand,5622,5211.3881,29298423.84,THB,35.478134,2015-02-22,2015-02-20,47,0,delivered,Paid,passed,0,,Sea,DAP,TH-PORT-3,DEST-11,normal,1.08,797179.72,169542.34,TRK-10000132,Kuehne+Nagel,force majeure review,Net 60,false,false
PO-100133,2015-12-01,2015-12-01,CUS-0266,SUP-0164,COP,Copper,MX,Mexico,10086,4837.3709,48789722.99,MXN,16.947221,2015-12-27,2015-12-28,26,1,delivered,Paid,failed,0,,Air,FCA,MX-PORT-3,DEST-09,normal,0.26,7876870.84,526150.7,TRK-10000133,Maersk,force majeure review,Net 90,false,false
PO-100134,2015-08-17,2015-08-17,CUS-0185,SUP-0176,CEM,Cement,TH,Thailand,875,101.7235,89008.05,THB,35.234202,2015-09-06,2015-09-05,20,0,delivered,Pending,failed,0,,Air,FOB,TH-PORT-2,DEST-02,high,3.08,3695.93,670.58,TRK-10000134,Maersk,force majeure review,Net 45,false,false
PO-100135,2015-06-04,2015-06-04,CUS-0256,SUP-0042,STL,Steel,IN,India,3377,388.8887,1313277.23,INR,81.820279,2015-06-13,2015-06-10,9,0,delivered,Pending,passed,0,,Sea,DAP,IN-PORT-1,DEST-10,normal,8.33,140220.61,16440.79,TRK-10000135,DB Schenker,force majeure review,Net 45,false,false
PO-100136,2015-06-27,2015-06-27,CUS-0172,SUP-0140,CTN,Cotton,KR,South Korea,17037,1452.3254,24743267.89,KRW,1314.764408,2015-07-13,2015-07-16,16,3,delivered,Paid,passed,0,,Rail,DDP,KR-PORT-4,DEST-08,low,1.94,2033858.03,132177.79,TRK-10000136,DHL,force majeure review,Net 30,false,false
PO-100137,2015-10-08,2015-10-08,CUS-0319,SUP-0183,COP,Copper,PL,Poland,16277,6289.7745,102378660.0,PLN,3.922744,2015-12-15,2015-12-13,68,0,delivered,Paid,passed,0,,Sea,CIF,PL-PORT-2,DEST-07,normal,8.77,4798816.28,1235651.92,TRK-10000137,DHL,force majeure review,Net 90,false,false
PO-100138,2015-11-17,2015-11-17,CUS-0251,SUP-0037,REE,Rare Earth,IN,India,994,39409.9844,39173524.54,INR,81.20674,2016-01-01,2016-01-04,45,3,delivered,Paid,passed,0,,Sea,FCA,IN-PORT-1,DEST-07,normal,4.96,6377744.34,244796.31,TRK-10000138,FedEx,force majeure review,Net 60,false,false
PO-100139,2015-09-28,2015-09-28,CUS-0317,SUP-0143,STL,Steel,KR,South Korea,7162,481.312,3447156.89,KRW,1306.32699,2015-10-10,,12,0,cancelled,Paid,passed,0,,Air,FOB,KR-PORT-1,DEST-01,high,5.09,542486.97,49275.03,,Kuehne+Nagel,force majeure review,Net 45,false,false
PO-100140,2015-08-22,2015-08-22,CUS-0227,SUP-0013,COP,Copper,CN,China,6785,5387.7277,36555732.45,CNY,7.00229,2015-09-14,2015-09-17,23,3,delivered,Disputed,passed,0,,Sea,CIF,CN-PORT-4,DEST-12,low,1.74,5066320.3,433252.18,TRK-10000140,Kuehne+Nagel,force majeure review,Net 60,false,false
PO-100141,2015-01-04,2015-01-04,CUS-0244,SUP-0051,ALM,Aluminum,IN,India,16075,1457.1578,23423812.23,INR,83.799606,2015-02-23,2015-02-21,50,0,delivered,Paid,passed,0,,Air,FOB,IN-PORT-3,DEST-05,normal,9.0,2861804.21,413702.28,TRK-10000141,DHL,force majeure review,Net 30,false,false
PO-100142,2015-07-07,2015-07-07,CUS-0111,SUP-0063,STL,Steel,IN,India,4341,373.3414,1620675.01,INR,82.311236,2015-07-11,2015-07-08,4,0,delivered,Paid,passed,0,,Sea,FCA,IN-PORT-3,DEST-11,normal,0.91,39699.43,27041.58,TRK-10000142,FedEx,force majeure review,Net 45,false,false
PO-100143,2015-03-08,2015-03-08,CUS-0077,SUP-0110,CTN,Cotton,JP,Japan,10709,1399.7783,14990225.39,JPY,149.6987,2015-04-12,2015-04-15,35,3,delivered,Paid,passed,0,,Sea,CIF,JP-PORT-1,DEST-10,normal,11.36,1855196.54,128730.29,TRK-10000143,DB Schenker,force majeure review,Net 60,false,false
PO-100144,2015-12-10,2015-12-10,CUS-0198,SUP-0142,CTN,Cotton,KR,South Korea,18700,1599.2526,29906023.2,KRW,1296.772337,2015-12-13,2015-12-13,3,0,delivered,Paid,passed,0,,Rail,DAP,KR-PORT-2,DEST-01,high,4.13,2455722.45,401721.6,TRK-10000144,Kuehne+Nagel,force majeure review,Net 60,false,false
PO-100145,2015-07-15,2015-07-15,CUS-0153,SUP-0106,COP,Copper,DE,Germany,1639,5296.718,8681320.78,EUR,0.911551,2015-08-19,2015-08-18,35,0,delivered,Paid,passed,0,,Air,CIF,DE-PORT-2,DEST-08,low,4.22,818626.28,142147.76,TRK-10000145,DB Schenker,force majeure review,Net 90,false,false
PO-100146,2015-02-01,2015-02-01,CUS-0145,SUP-0131,PLA,Plastic,VN,Vietnam,5914,887.1885,5246833.01,VND,24754.277994,2015-03-13,2015-03-13,40,0,delivered,Paid,passed,0,,Sea,EXW,VN-PORT-4,DEST-06,normal,5.37,286278.95,90646.78,TRK-10000146,Maersk,force majeure review,Net 45,false,false
PO-100147,2015-03-02,2015-03-02,CUS-0153,SUP-0040,REE,Rare Earth,IN,India,9303,42854.6537,398676843.54,INR,82.570116,2015-04-13,2015-04-16,42,3,delivered,Paid,passed,0,,Sea,EXW,IN-PORT-1,DEST-02,normal,1.7,19121160.16,3118122.71,TRK-10000147,FedEx,force majeure review,Net 45,false,false
PO-100148,2015-02-08,2015-02-08,CUS-0205,SUP-0017,NIC,Nickel,CN,China,22981,15230.0964,350002846.42,CNY,7.138993,2015-03-01,2015-03-03,21,2,delivered,Paid,passed,0,,Sea,EXW,CN-PORT-1,DEST-05,normal,6.86,49899374.8,2767125.29,TRK-10000148,Maersk,force majeure review,Net 90,false,false
PO-100149,2015-05-26,2015-05-26,CUS-0072,SUP-0154,CTN,Cotton,BR,Brazil,10076,1330.4058,13405168.53,BRL,4.918322,2015-08-08,2015-08-10,74,2,delivered,Paid,passed,0,,Sea,DDP,BR-PORT-2,DEST-01,low,3.46,619909.9,172468.27,TRK-10000149,FedEx,force majeure review,Net 45,false,false
PO-100150,2015-11-14,2015-11-14,CUS-0161,SUP-0074,COP,Copper,US,United States,35507,6447.5488,228933114.5,USD,0.980546,2015-12-09,2015-12-11,25,2,delivered,Paid,passed,0,,Sea,FCA,US-PORT-2,DEST-12,normal,0.32,4383478.3,2354344.99,TRK-10000150,DHL,force majeure review,Net 90,false,false
PO-100151,2015-05-23,2015-05-23,CUS-0113,SUP-0166,PLA,Plastic,MX,Mexico,34422,1004.7828,34586633.9,MXN,17.156494,2015-06-08,2015-06-05,16,0,delivered,Paid,passed,0,,Air,DDP,MX-PORT-2,DEST-01,normal,8.33,4873590.35,546068.03,TRK-10000151,FedEx,force majeure review,Net 30,false,false
PO-100152,2015-03-03,2015-03-03,CUS-0258,SUP-0152,COP,Copper,BR,Brazil,17974,4459.0212,80146447.69,BRL,4.96736,2015-05-02,2015-04-29,60,0,delivered,Pending,passed,0,,Road,DDP,BR-PORT-3,DEST-06,low,6.53,12318133.62,525011.1,TRK-10000152,Maersk,force majeure review,Net 45,false,false
PO-100153,2015-09-26,2015-09-26,CUS-0301,SUP-0199,SLC,Silicon,AU,Australia,31592,2202.36,69576956.8,AUD,1.50638,2015-11-03,2015-11-06,38,3,delivered,Paid,failed,0,,Sea,FCA,AU-PORT-2,DEST-10,high,6.1,6326964.97,1150113.04,TRK-10000153,FedEx,force majeure review,Net 90,false,false
PO-100154,2015-05-18,2015-05-18,CUS-0141,SUP-0115,TIM,Timber,JP,Japan,18120,384.0563,6959100.05,JPY,147.253866,2015-05-31,2015-06-03,13,3,delivered,Overdue,passed,0,,Sea,CIF,JP-PORT-2,DEST-09,normal,1.38,864964.54,17611.1,TRK-10000154,DHL,force majeure review,Net 30,false,false
PO-100155,2015-07-22,2015-07-22,CUS-0043,SUP-0027,STL,Steel,CN,China,16550,378.022,6256264.29,CNY,6.996164,2015-09-03,2015-09-06,43,3,delivered,Paid,passed,0,,Sea,FOB,CN-PORT-1,DEST-02,normal,0.26,510864.72,61778.69,TRK-10000155,FedEx,force majeure review,Net 90,false,false
