date,entity_type,entity_id,revenue_usd,cost_usd,gross_margin,operating_expenses,ebitda,net_profit,cash_flow,accounts_receivable,accounts_payable,inventory_value,working_capital,roi_percent
2015-01,supplier,SUP-0181,4228336.94,3296023.09,22.049,294286.43,638027.42,471314.68,-61418.15,753832.48,169248.69,566252.24,905613.41,14.799
2015-01,supplier,SUP-0182,3373173.11,2631632.71,21.983,191969.86,549570.54,365063.1,-560401.08,565253.73,502804.75,939236.4,930519.65,23.089
2015-01,supplier,SUP-0183,4475523.83,2908038.82,35.023,248035.68,1319449.32,1106162.68,1078457.58,462179.05,412206.53,752880.56,661647.76,4.499
2015-01,supplier,SUP-0184,3682038.63,2922265.95,20.635,486850.23,272922.45,131894.15,459206.21,203155.12,147671.82,1036070.96,290383.76,25.481
2015-01,supplier,SUP-0185,4883171.95,3132806.22,35.845,468144.91,1282220.82,1098730.4,1155561.72,461816.58,466060.89,1106043.08,478433.69,31.637
2015-01,supplier,SUP-0186,4987354.16,3874505.35,22.313,552630.56,560218.24,308332.63,1323332.27,334290.56,722021.26,729897.32,322882.55,23.78
2015-01,supplier,SUP-0187,4152604.62,2435170.51,41.358,469722.59,1247711.53,1001361.51,393402.97,662878.0,260553.84,197068.71,792797.01,11.635
2015-01,supplier,SUP-0188,998853.5,736816.13,26.234,108222.34,153815.04,117927.5,147202.38,63251.4,96951.65,191544.29,139350.29,22.385
2015-01,supplier,SUP-0189,4849639.68,4157104.5,14.28,381076.39,311458.8,74822.48,-450061.64,786464.41,217669.86,346106.42,1418976.57,23.647
2015-01,supplier,SUP-0190,2791549.07,1785408.18,36.042,357473.43,648667.46,469484.48,549310.41,610438.75,205170.33,278004.26,720919.93,31.412
2015-01,supplier,SUP-0191,4003742.29,2394994.02,40.181,312808.16,1295940.11,1030393.32,305214.55,422526.98,376821.23,653136.96,513974.28,25.865
2015-01,supplier,SUP-0192,3961923.26,2812371.72,29.015,688885.37,460666.18,368113.4,563965.66,863104.62,369271.71,277371.85,1089047.21,24.76
2015-01,supplier,SUP-0193,3540299.65,2595537.64,26.686,459650.81,485111.21,314663.55,568133.44,375312.26,401395.26,760859.89,758058.04,6.774
2015-01,supplier,SUP-0194,93671.16,52804.77,43.628,15869.92,24996.48,18208.99,-4248.93,5895.67,9404.9,14018.47,20252.24,6.137
2015-01,supplier,SUP-0195,485037.01,376010.28,22.478,42545.3,66481.44,50533.43,35475.96,28772.82,27039.07,45887.71,38010.45,16.011
2015-01,supplier,SUP-0196,1356557.17,776947.83,42.726,226496.77,353112.57,284570.23,406445.37,225497.56,115522.57,135373.52,78507.18,12.682
2015-01,supplier,SUP-0197,3549443.42,2623089.5,26.099,491593.94,434759.97,216503.84,-275496.29,601503.12,309188.03,634811.15,737715.98,30.317
2015-01,supplier,SUP-0198,669400.78,413780.18,38.186,105836.11,149784.49,128492.81,176006.67,41333.96,74180.22,134592.31,46464.35,25.846
2015-01,supplier,SUP-0199,4149870.09,3438753.11,17.136,632468.88,78648.1,-64984.22,292120.21,610566.12,242452.01,441388.16,772120.06,7.377
2015-01,supplier,SUP-0200,337913.34,210329.81,37.756,57714.19,69869.33,44256.29,59857.56,45731.45,10640.64,22421.82,80525.55,11.394
2015-01,supplier,SUP-0201,2520841.69,1920848.36,23.801,227403.23,372590.09,314500.12,-133573.01,468382.71,197565.69,587019.43,412862.16,6.566
2015-01,supplier,SUP-0202,518838.96,453501.95,12.593,44835.08,20501.94,-10816.63,-13792.75,80092.65,57055.62,101618.4,126810.85,19.894
2015-01,supplier,SUP-0203,2085638.21,1570469.66,24.701,165601.13,349567.42,199806.87,109963.01,473013.36,210061.64,414128.81,323612.38,15.222
2015-01,supplier,SUP-0204,1681966.48,1342356.22,20.191,105629.27,233980.99,126221.4,-111991.39,287679.21,228194.4,107795.43,383564.78,28.757
2015-01,supplier,SUP-0205,3984660.92,3060613.06,23.19,323658.71,600389.15,385424.97,854654.52,896073.64,342807.21,778389.24,361721.37,15.971
2015-01,customer,CUS-0001,2476078.89,1398432.79,43.522,186958.03,890688.07,784110.84,-117304.45,223723.21,275943.31,155769.0,582499.15,11.767
2015-01,customer,CUS-0002,2052123.43,1266216.39,38.297,239213.15,546693.89,383989.45,-305545.32,234548.99,115866.76,174622.55,367718.13,15.616
2015-01,customer,CUS-0003,1744539.69,1466509.44,15.937,109824.98,168205.27,46351.32,-50486.52,90362.25,208148.08,117626.01,182324.46,16.846
2015-01,customer,CUS-0004,539978.42,334342.47,38.082,51581.57,154054.38,125336.55,-46114.01,39284.29,27011.04,94968.76,136453.72,16.103
2015-01,customer,CUS-0005,2057037.61,1257133.23,38.886,119519.31,680385.07,608467.62,-160384.82,224253.95,205984.13,473864.02,180585.77,14.748
2015-01,customer,CUS-0006,601519.0,479192.16,20.336,106155.92,16170.92,-15854.81,156891.01,59870.75,59072.14,126873.4,147857.16,10.154
2015-01,customer,CUS-0007,3884492.54,2243714.72,42.239,323417.54,1317360.28,1159139.72,88451.23,340323.91,340139.93,464061.99,673237.44,8.384
2015-01,customer,CUS-0008,3546847.78,3109962.84,12.318,418105.31,18779.62,-189352.12,-576072.81,501839.77,207057.03,1096539.12,467946.98,13.149
2015-01,customer,CUS-0009,808656.26,685288.57,15.256,129313.26,-5945.56,-63983.9,-19907.71,68709.01,74514.62,159357.79,107572.88,7.497
2015-01,customer,CUS-0010,4695029.34,3898574.29,16.964,624084.88,172370.17,-65740.84,1078944.3,339100.5,199737.35,432993.46,1006809.51,12.013
2015-01,customer,CUS-0011,741179.93,552169.87,25.501,68270.47,120739.59,97530.11,213799.52,92607.0,85739.79,170935.29,42532.39,25.389
2015-01,customer,CUS-0012,1747570.57,1288865.3,26.248,182998.29,275706.98,233687.1,391786.87,228654.04,190095.96,453627.53,510350.5,12.098
2015-01,customer,CUS-0013,3847660.61,3188417.68,17.134,268450.5,390792.43,206551.23,863640.91,936525.84,621348.15,1256060.27,963978.77,29.834
2015-01,customer,CUS-0014,1478846.92,1256712.72,15.021,88699.53,133434.67,76047.99,-89207.55,120697.43,97022.56,456392.5,407307.24,28.055
2015-01,customer,CUS-0015,2359794.42,1593199.03,32.486,357077.64,409517.74,237863.59,-278022.64,398828.05,117504.25,556874.33,371756.43,10.417
2015-01,customer,CUS-0016,3629792.4,2152721.45,40.693,426619.31,1050451.65,935216.13,519055.52,574946.69,413570.26,703232.49,404554.55,31.06
2015-01,customer,CUS-0017,3963146.62,2960776.82,25.292,701432.25,300937.56,139036.67,760792.34,483242.46,545325.5,579747.68,750889.98,17.919
2015-01,customer,CUS-0018,2137640.66,1605509.48,24.893,132255.5,399875.68,312522.65,322389.74,171109.84,261484.99,452689.67,446754.13,29.975
2015-01,customer,CUS-0019,538606.95,392350.33,27.155,65142.07,81114.55,39726.12,65608.37,61791.65,34311.57,95653.2,53057.67,30.363
2015-01,customer,CUS-0020,4128926.15,2616591.03,36.628,384327.36,1128007.76,928772.49,644604.23,879969.58,377721.15,982412.8,238354.4,24.09
2015-01,customer,CUS-0021,4340864.62,2918282.86,32.772,563014.01,859567.75,707326.11,-122420.38,452125.49,408439.39,459433.16,851103.17,23.18
2015-01,customer,CUS-0022,1182931.88,1037765.99,12.272,116924.37,28241.52,-21001.65,99671.57,84356.88,174266.09,259388.24,214753.93,30.673
2015-01,customer,CUS-0023,2974922.94,2408820.65,19.029,531780.16,34322.13,-55639.31,353032.9,634098.2,123490.18,328225.93,338497.7,18.509
2015-01,customer,CUS-0024,1559214.67,1003782.2,35.623,129827.04,425605.44,347629.59,458669.13,270822.41,131975.88,200547.47,428217.89,26.861
2015-01,customer,CUS-0025,3283890.02,2697917.27,17.844,308553.06,277419.7,77107.9,-377202.95,645779.71,342050.2,247139.51,902993.83,29.337
2015-01,customer,CUS-0026,1402394.86,891997.77,36.395,104483.37,405913.71,343458.26,192945.73,201692.61,59499.2,316425.6,238429.48,8.33
2015-01,customer,CUS-0027,2112135.25,1231727.75,41.683,198216.89,682190.62,530742.66,382425.02,457467.91,151562.43,256482.53,405011.07,31.128
2015-01,customer,CUS-0028,1135901.69,647867.67,42.964,62592.35,425441.67,366517.95,-214712.22,60816.39,99708.42,207512.63,195188.98,15.901
2015-01,customer,CUS-0029,4057867.86,3168457.57,21.918,270456.23,618954.06,334450.33,-334458.89,648031.66,168648.61,1027603.61,640285.44,25.038
2015-01,customer,CUS-0030,2426022.5,1793395.98,26.077,286577.4,346049.13,254997.19,486202.19,221955.19,148367.39,463715.99,129846.42,18.853
2015-01,customer,CUS-0031,719052.56,599543.78,16.62,99192.68,20316.11,-23002.93,134062.58,96675.38,115577.76,60184.2,162420.65,5.89
2015-01,customer,CUS-0032,2157558.81,1721522.92,20.21,295761.58,140274.32,-31535.01,-343322.56,504438.97,159494.92,268172.72,419806.59,30.456
2015-01,customer,CUS-0033,1368222.35,905061.83,33.851,215357.46,247803.06,214944.9,161280.15,203525.05,128284.92,99609.22,316887.25,11.213
2015-01,customer,CUS-0034,1794494.72,1077563.78,39.952,171405.4,545525.54,450451.87,297485.62,94907.5,54508.22,204944.31,185951.03,30.566
2015-01,customer,CUS-0035,3115227.15,2183754.3,29.901,226492.83,704980.02,621471.19,-536032.2,363242.65,416056.69,772868.16,637138.25,7.37
2015-01,customer,CUS-0036,940716.69,726079.68,22.816,134509.59,80127.42,6594.88,59163.33,213271.02,131043.11,278134.35,155707.99,7.55
2015-01,customer,CUS-0037,2528439.74,2012816.28,20.393,201092.35,314531.11,260400.37,-418766.79,386143.39,195651.82,328269.21,503695.16,20.26
2015-01,customer,CUS-0038,3861635.99,2830405.93,26.704,210480.31,820749.75,629552.71,371129.76,512549.71,242991.54,346095.97,1095534.64,12.44
2015-01,customer,CUS-0039,2275188.47,1743928.81,23.35,130560.68,400698.97,326735.3,461261.34,435442.34,153550.93,199493.06,238532.54,30.617
2015-01,customer,CUS-0040,3195326.91,2311527.41,27.659,172979.34,710820.16,520984.69,405126.92,284739.69,164925.35,328198.51,804357.79,20.076
2015-01,customer,CUS-0041,1662111.69,1111209.91,33.145,166105.54,384796.23,278072.95,472452.32,341936.76,136613.51,442012.82,395748.22,19.581
2015-01,customer,CUS-0042,2096467.86,1317477.32,37.157,205297.09,573693.46,421300.36,134028.46,328566.5,216441.31,122707.76,162069.01,10.884
2015-01,customer,CUS-0043,2184668.86,1652030.16,24.381,342474.54,190164.16,70077.54,65282.51,229560.46,118112.33,492968.91,310501.96,14.849
2015-01,customer,CUS-0044,2904837.1,1615899.46,44.372,240278.55,1048659.09,912964.0,238388.89,702712.08,210531.29,492621.04,655757.88,20.985
2015-01,customer,CUS-0045,2848240.01,1796789.33,36.916,361126.8,690323.88,530337.82,182044.8,416916.14,309191.5,675275.78,354496.78,29.773
2015-01,customer,CUS-0046,960084.76,603487.38,37.142,164951.13,191646.25,128794.05,53629.76,131352.93,54068.27,145819.35,110993.66,17.257
2015-01,customer,CUS-0047,1688915.41,1159613.53,31.34,149206.52,380095.36,341444.85,398100.93,291210.32,184394.19,410041.79,279368.65,12.129
2015-01,customer,CUS-0048,4424909.0,3676177.51,16.921,604217.2,144514.3,-91743.44,-833838.79,499438.94,259300.95,296197.22,337833.02,9.48
2015-01,customer,CUS-0049,1956149.8,1209226.92,38.183,154380.75,592542.13,462990.82,527707.72,245373.83,137073.64,467475.58,287757.96,15.154
2015-01,customer,CUS-0050,2783408.47,1567027.19,43.701,488484.58,727896.69,620375.59,572091.25,298089.55,163347.07,179367.62,140153.8,17.793
2015-01,customer,CUS-0051,3807162.58,3148115.14,17.311,560774.57,98272.87,-102035.31,-148948.93,190513.13,218234.53,1162234.62,463534.33,10.392
2015-01,customer,CUS-0052,3426496.05,2480216.03,27.617,455936.58,490343.45,309416.62,-167765.99,823375.0,477712.7,928291.48,399410.28,25.72
2015-01,customer,CUS-0053,2749542.67,1632149.64,40.639,246884.69,870508.34,691660.11,411411.38,270276.42,134807.93,490266.03,338286.31,22.446
2015-01,customer,CUS-0054,384649.18,282412.83,26.579,57496.02,44740.33,32966.83,86143.43,91116.24,31163.9,39334.32,25942.3,15.392
2015-01,customer,CUS-0055,1951887.18,1516095.66,22.327,188379.73,247411.79,139385.58,62799.93,428834.05,136277.99,582172.59,427643.92,25.695
2015-01,customer,CUS-0056,2718040.43,2312452.61,14.922,484073.29,-78485.47,-244082.57,467838.91,585638.47,241101.26,439703.08,676106.62,25.592
2015-01,customer,CUS-0057,476698.23,365659.05,23.293,60409.46,50629.73,33124.78,30701.96,69467.47,38457.12,94623.3,132071.29,23.216
2015-01,customer,CUS-0058,3006700.15,2059417.32,31.506,177719.15,769563.68,691106.54,-200934.11,695015.44,165813.35,650567.5,172555.45,26.572
2015-01,customer,CUS-0059,3046444.47,2246947.48,26.244,492488.91,307008.07,139348.73,-250193.3,505475.61,338902.39,892099.8,422026.07,21.448
2015-01,customer,CUS-0060,148006.22,98218.73,33.639,20554.58,29232.9,21023.04,36038.58,18852.97,14827.96,38881.89,31342.3,27.312
2015-01,customer,CUS-0061,2959493.13,1672958.27,43.471,250781.89,1035752.97,886232.34,89339.95,302228.56,256699.25,639553.08,305030.26,23.132
2015-01,customer,CUS-0062,979484.05,851527.62,13.064,129331.91,-1375.48,-31984.14,-8595.39,220707.35,45858.26,279026.95,219173.9,6.783
2015-01,customer,CUS-0063,189703.04,121557.52,35.922,31087.43,37058.09,24549.73,52881.5,24804.19,8894.22,45016.02,21942.14,7.002
2015-01,customer,CUS-0064,2129344.24,1770321.69,16.861,135535.87,223486.68,144773.62,-46846.84,477083.47,176256.06,424532.52,375840.54,18.433
2015-01,customer,CUS-0065,1620079.6,1071468.9,33.863,277455.51,271155.19,206171.1,118168.41,339042.14,131937.21,231041.78,437064.29,12.439
2015-01,customer,CUS-0066,2848502.93,2012263.32,29.357,317733.62,518505.99,347825.69,-240514.86,702286.08,193831.87,725322.41,564405.61,10.109
2015-01,customer,CUS-0067,2780056.1,1759929.86,36.694,318527.13,701599.1,568603.75,809056.09,482528.7,334953.32,303854.49,442563.42,30.988
2015-01,customer,CUS-0068,2796513.37,2408214.47,13.885,332585.26,55713.65,-104352.68,293320.29,567485.79,245305.09,416234.18,809557.59,13.238
2015-01,customer,CUS-0069,842811.06,699661.84,16.985,121534.72,21614.5,-6950.2,182483.22,65853.07,127504.02,206309.18,213267.82,14.516
2015-01,customer,CUS-0070,3569650.55,2690942.79,24.616,242118.65,636589.1,366734.92,-405623.67,820366.55,388155.87,635137.54,394391.34,22.046
2015-01,customer,CUS-0071,1353268.82,790739.84,41.568,94115.66,468413.32,400605.58,403921.87,178927.94,63454.37,201185.56,126673.4,30.835
2015-01,customer,CUS-0072,1137426.77,862586.95,24.163,80599.67,194240.15,149785.27,284153.18,190240.62,117849.73,279311.92,64825.76,31.617
2015-01,customer,CUS-0073,1578799.93,1172615.14,25.727,157438.46,248746.33,163857.62,53599.37,368411.41,232208.79,276129.64,440846.0,26.519
2015-01,customer,CUS-0074,2379488.0,1796506.24,24.5,346740.69,236241.07,74249.73,-135217.34,429570.17,194445.31,219032.92,670763.64,11.836
2015-01,customer,CUS-0075,3231461.08,2483924.71,23.133,319422.74,428113.63,243838.74,754087.64,395867.69,403408.08,541019.11,785410.82,7.691
2015-01,customer,CUS-0076,4312453.17,3533963.16,18.052,402500.1,375989.91,146369.49,-580397.68,547040.21,278896.17,986642.74,543487.22,11.378
2015-01,customer,CUS-0077,3391810.38,2174598.7,35.887,240637.81,976573.87,840666.57,-414669.72,613994.24,123676.02,493051.64,590734.92,4.882
2015-01,customer,CUS-0078,4243224.44,2402525.12,43.38,395555.94,1445143.38,1328157.06,1029739.29,296734.32,227063.49,752032.14,926293.04,30.729
2015-01,customer,CUS-0079,3773068.03,2373473.71,37.094,676850.99,722743.33,641306.92,-596085.12,348993.96,196829.95,332056.58,459149.08,11.274
2015-01,customer,CUS-0080,2806523.22,1831539.87,34.74,186646.4,788336.95,633845.24,811212.17,427535.83,359561.57,730798.98,639639.79,11.003
2015-01,customer,CUS-0081,3425561.69,2863840.86,16.398,383171.67,178549.16,87912.07,-450778.26,512629.9,407217.95,397946.4,822513.59,13.303
2015-01,customer,CUS-0082,1397916.32,1228617.84,12.111,92379.22,76919.26,23417.65,12809.2,151439.58,190578.99,237199.49,217181.46,10.793
2015-01,customer,CUS-0083,2646111.75,1993649.04,24.657,274483.89,377978.81,319790.37,-317611.41,405043.3,327945.57,205456.76,404126.42,27.718
2015-01,customer,CUS-0084,3126310.22,2563702.21,17.996,263893.15,298714.86,67674.75,932471.98,717164.16,474994.18,928018.68,485075.51,12.106
2015-01,customer,CUS-0085,4502999.37,3666995.8,18.565,236820.71,599182.86,264723.8,276092.4,530712.6,672653.42,406049.55,1322644.46,22.832
2015-01,customer,CUS-0086,4071326.05,3289848.81,19.195,332600.81,448876.42,145738.1,-379161.68,465922.37,444997.92,560116.24,1213002.33,21.753
2015-01,customer,CUS-0087,2761938.8,1933449.35,29.997,175297.98,653191.47,453050.45,355099.35,171801.38,205095.62,720119.1,327166.77,17.471
2015-01,customer,CUS-0088,3221904.49,2793659.2,13.292,322009.89,106235.4,-86441.6,5768.02,296984.77,406722.17,514716.94,183037.91,17.547
2015-01,customer,CUS-0089,2459262.91,1554930.2,36.773,178716.97,725615.74,561410.75,616377.47,202715.61,148472.13,613937.53,682829.22,23.525
2015-01,customer,CUS-0090,3330414.07,2365818.66,28.963,425827.5,538767.91,455620.25,500977.75,803137.77,385588.75,422271.41,697205.03,17.833
2015-01,customer,CUS-0091,4045655.7,3033617.41,25.015,657012.8,355025.5,218229.08,258860.24,390723.98,218021.74,1137403.51,874822.27,22.817
2015-01,customer,CUS-0092,4411897.45,3580665.95,18.841,479489.2,351742.31,204024.65,-581187.41,1072747.85,664755.05,1398678.52,1078207.17,17.599
2015-01,customer,CUS-0093,2756859.41,1739684.49,36.896,320381.16,696793.77,539597.9,-523743.36,259214.18,177023.82,244135.05,554218.83,9.094
2015-01,customer,CUS-0094,1388389.45,1175592.99,15.327,173013.89,39782.58,-18366.41,338154.61,125705.28,205355.47,460123.68,84413.24,7.735
2015-01,customer,CUS-0095,1428900.27,830501.32,41.878,124202.68,474196.26,374635.08,112141.51,319955.96,148625.77,203416.8,142782.49,16.511
2015-01,customer,CUS-0096,4175705.67,2836596.33,32.069,209842.11,1129267.23,818981.42,-51794.13,1000318.82,203881.57,235707.71,666404.2,31.366
2015-01,customer,CUS-0097,1459714.78,1017141.26,30.319,130034.33,312539.18,258562.46,-253353.88,274544.61,142559.72,383291.0,123572.24,6.98
2015-01,customer,CUS-0098,1552748.71,1196117.45,22.968,198114.32,158516.94,85947.28,206545.41,163592.12,85916.18,245646.11,267583.78,4.746
2015-01,customer,CUS-0099,4065205.33,3013634.81,25.868,527528.23,524042.29,291921.78,368650.59,386027.47,367940.47,795976.84,783724.99,5.034
2015-01,customer,CUS-0100,1418042.4,917177.72,35.321,190132.0,310732.68,243424.16,-157286.64,302404.14,50960.58,170147.71,340197.33,12.5
2015-01,customer,CUS-0101,4810837.42,3339300.52,30.588,536482.15,935054.75,696708.55,-807961.74,423990.03,189825.67,1325654.05,1059943.78,18.434
2015-01,customer,CUS-0102,3516469.64,2993274.6,14.878,300543.71,222651.34,125686.65,-475994.66,731530.17,168166.91,528438.89,523495.45,31.481
2015-01,customer,CUS-0103,1368649.85,1152079.56,15.824,182837.51,33732.78,1236.43,141838.7,322299.1,214890.31,283137.08,272442.98,30.951
2015-01,customer,CUS-0104,4861903.27,4043432.78,16.834,361830.0,456640.48,326026.99,442718.43,486697.33,532803.54,545413.74,993536.01,22.895
2015-01,customer,CUS-0105,60604.53,47061.32,22.347,10907.92,2635.3,-576.82,11753.7,6403.45,7926.35,13242.7,4717.07,4.562
2015-01,customer,CUS-0106,3988378.34,3279337.48,17.778,584320.8,124720.06,-126973.7,-324270.31,873895.18,480967.7,720386.03,302931.09,4.168
2015-01,customer,CUS-0107,358851.88,257614.11,28.212,21367.73,79870.03,70994.58,-57834.02,57449.0,43687.12,63643.25,107414.51,27.74
2015-01,customer,CUS-0108,3843095.57,3154266.04,17.924,687831.67,997.86,-142699.17,1003010.89,664392.26,291521.95,725004.1,683537.28,5.928
2015-01,customer,CUS-0109,3542962.87,2615769.12,26.17,432845.13,494348.62,295341.15,-685436.47,284319.62,134746.38,569392.54,181959.16,29.497
2015-01,customer,CUS-0110,1480084.95,904784.19,38.869,122397.59,452903.17,341293.65,405525.24,167575.51,55214.14,93766.33,318656.44,19.541
2015-01,customer,CUS-0111,1496925.88,984561.55,34.228,199070.46,313293.87,225267.81,197087.24,291187.66,167477.32,250493.36,189471.61,29.509
2015-01,customer,CUS-0112,2565765.73,1604145.67,37.479,450833.07,510786.99,347461.82,-396966.6,165596.67,273072.16,333514.02,226281.28,6.76
2015-01,customer,CUS-0113,1984937.07,1670309.1,15.851,131865.89,182762.08,67027.58,-110466.95,222584.51,191753.22,424893.93,130637.13,27.795
2015-01,customer,CUS-0114,3523459.96,1993295.35,43.428,223864.99,1306299.62,1162753.95,-166584.9,578027.29,362553.6,441311.14,925377.99,27.336
2015-01,customer,CUS-0115,4898288.78,2907099.98,40.651,633656.89,1357531.91,1121254.05,755023.79,547021.34,373255.8,310653.52,547492.79,26.397
